form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
ὁ	ὁ	1	l	-	s	-	-	-	m	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
κινηθεὶς	κινέω	3	v	-	s	a	p	p	m	n	-
λέγει	λέγω1	4	v	3	s	p	i	a	-	-	-
τῷ	ὁ	5	l	-	s	-	-	-	m	d	-
Ζηνᾷ	Ζηνᾶς	6	n	-	s	-	-	-	m	d	-
"	"	7	u	-	-	-	-	-	-	-	-
πορεύου	πορεύω	8	v	2	s	p	m	e	-	-	-
,	,	9	u	-	-	-	-	-	-	-	-
πώλησον	πωλέω	10	v	2	s	a	m	a	-	-	-
αὐτὸν	αὐτός	11	p	-	s	-	-	-	m	a	-
.	.	12	u	-	-	-	-	-	-	-	-
"	"	13	u	-	-	-	-	-	-	-	-

ὁ	ὁ	1	l	-	s	-	-	-	m	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
Ζηνᾶς	Ζηνᾶς	3	n	-	s	-	-	-	m	n	-
·	·	4	u	-	-	-	-	-	-	-	-
"	"	5	u	-	-	-	-	-	-	-	-
παίζεις	παίζω	6	v	2	s	p	i	a	-	-	-
,	,	7	u	-	-	-	-	-	-	-	-
δέσποτα	δεσπότης	8	n	-	s	-	-	-	m	v	-
;	;	9	u	-	-	-	-	-	-	-	-

οὐκ	οὐ	1	d	-	-	-	-	-	-	-	-
οἶδας	οἶδα	2	v	2	s	r	i	a	-	-	-
αὐτοῦ	αὐτός	3	p	-	s	-	-	-	m	g	-
τὴν	ὁ	4	l	-	s	-	-	-	f	a	-
ἀμορφίαν	ἀμορφία	5	n	-	s	-	-	-	f	a	-
;	;	6	u	-	-	-	-	-	-	-	-

τίς	τίς	1	x	-	s	-	-	-	m	n	-
αὐτὸν	αὐτός	2	p	-	s	-	-	-	m	a	-
θελήσει	ἐθέλω	3	v	3	s	f	i	a	-	-	-
ἀγοράσαι	ἀγοράζω	4	v	-	-	a	n	a	-	-	-
καὶ	καί	5	c	-	-	-	-	-	-	-	-
κυνοκέφαλον	κυνοκέφαλος	6	a	-	s	-	-	-	m	a	-
ἀντὶ	ἀντί	7	r	-	-	-	-	-	-	-	-
ἀνθρώπου	ἄνθρωπος	8	n	-	s	-	-	-	m	g	-
ἔχειν	ἔχω	9	v	-	-	p	n	a	-	-	-
;	;	10	u	-	-	-	-	-	-	-	-
"	"	11	u	-	-	-	-	-	-	-	-

ὁ	ὁ	1	l	-	s	-	-	-	m	n	-
δεσπότης	δεσπότης	2	n	-	s	-	-	-	m	n	-
·	·	3	u	-	-	-	-	-	-	-	-
"	"	4	u	-	-	-	-	-	-	-	-
ἄπελθε	ἀπέρχομαι	5	v	2	s	a	m	a	-	-	-
τοιγαροῦν	τοιγάρ	6	d	-	-	-	-	-	-	-	-
,	,	7	u	-	-	-	-	-	-	-	-
χάρισαι	χαρίζομαι	8	v	2	s	a	m	e	-	-	-
αὐτόν	αὐτός	9	p	-	s	-	-	-	m	a	-
τινι	τις	10	p	-	s	-	-	-	-	d	-
.	.	11	u	-	-	-	-	-	-	-	-

εἰ	εἰ	1	c	-	-	-	-	-	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
μηδεὶς	μηδείς	3	p	-	s	-	-	-	m	n	-
θέλει	ἐθέλω	4	v	3	s	p	i	a	-	-	-
λαβεῖν	λαμβάνω	5	v	-	-	a	n	a	-	-	-
αὐτόν	αὐτός	6	p	-	s	-	-	-	m	a	-
,	,	7	u	-	-	-	-	-	-	-	-
δέρων	δέρω	8	v	-	s	p	p	a	m	n	-
ἀπόκτεινον	ἀποκτείνω	9	v	2	s	a	m	a	-	-	-
αὐτόν	αὐτός	10	p	-	s	-	-	-	m	a	-
.	.	11	u	-	-	-	-	-	-	-	-
"	"	12	u	-	-	-	-	-	-	-	-

ὁ	ὁ	1	l	-	s	-	-	-	m	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
Ζηνᾶς	Ζηνᾶς	3	n	-	s	-	-	-	m	n	-
τὴν	ὁ	4	l	-	s	-	-	-	f	a	-
ἐξουσίαν	ἐξουσία	5	n	-	s	-	-	-	f	a	-
αὐτοῦ	αὐτός	6	p	-	s	-	-	-	m	g	-
λαβὼν	λαμβάνω	7	v	-	s	a	p	a	m	n	-
κατὰ	κατά	8	r	-	-	-	-	-	-	-	-
πάντα	πᾶς	9	a	-	s	-	-	-	m	a	-
τρόπον	τρόπος	10	n	-	s	-	-	-	m	a	-
πάλιν	πάλιν	11	d	-	-	-	-	-	-	-	-
ἀλλόμενος	ἅλλομαι	12	v	-	s	p	p	e	m	n	p
τῷ	ὁ	13	l	-	s	-	-	-	m	d	-
ἵππῳ	ἵππος	14	n	-	s	-	-	-	m	d	-
παρεγένετο	παραγίγνομαι	15	v	3	s	a	i	m	-	-	-
ἐπὶ	ἐπί	16	r	-	-	-	-	-	-	-	-
τὸ	ὁ	17	l	-	s	-	-	-	n	a	-
κτῆμα	κτῆμα	18	n	-	s	-	-	-	n	a	-
.	.	19	u	-	-	-	-	-	-	-	-

καὶ	καί	1	c	-	-	-	-	-	-	-	-
φησιν	φημί	2	v	3	s	p	i	a	-	-	-
πρὸς	πρός	3	r	-	-	-	-	-	-	-	-
ἑαυτὸν	ἑαυτοῦ	4	p	-	s	-	-	-	m	a	-
ὁ	ὁ	5	l	-	s	-	-	-	m	n	-
Ζηνᾶς	Ζηνᾶς	6	n	-	s	-	-	-	m	n	-
·	·	7	u	-	-	-	-	-	-	-	-
"	"	8	u	-	-	-	-	-	-	-	-
ἔδωκέν	δίδωμι	9	v	3	s	a	i	a	-	-	-
μοι	ἐγώ	10	p	1	s	-	-	-	m	d	-
κατὰ	κατά	11	r	-	-	-	-	-	-	-	-
πάντα	πᾶς	12	a	-	p	-	-	-	n	a	-
ὁ	ὁ	13	l	-	s	-	-	-	m	n	-
δεσπότης	δεσπότης	14	n	-	s	-	-	-	m	n	-
τὴν	ὁ	15	l	-	s	-	-	-	f	a	-
ἐξουσίαν	ἐξουσία	16	n	-	s	-	-	-	f	a	-
κατὰ	κατά	17	r	-	-	-	-	-	-	-	-
τοῦ	ὁ	18	l	-	s	-	-	-	m	g	-
Αἰσώπου	Αἴσωπος	19	n	-	s	-	-	-	m	g	-
,	,	20	u	-	-	-	-	-	-	-	-
