form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
ὅτι	ὅστις	1	p	-	s	-	-	-	n	a	-
μὲν	μέν	2	d	-	-	-	-	-	-	-	-
ὑμεῖς	σύ	3	p	-	p	-	-	-	m	n	-
,	,	4	u	-	-	-	-	-	-	-	-
ὦ	ὦ	5	i	-	-	-	-	-	-	-	-
ἄνδρες	ἀνήρ	6	n	-	p	-	-	-	m	v	-
Ἀθηναῖοι	Ἀθηναῖος	7	n	-	p	-	-	-	m	v	-
,	,	8	u	-	-	-	-	-	-	-	-
πεπόνθατε	πάσχω	9	v	2	p	r	i	a	-	-	-
ὑπὸ	ὑπό	10	r	-	-	-	-	-	-	-	-
τῶν	ὁ	11	l	-	p	-	-	-	m	g	-
ἐμῶν	ἐμός	12	a	-	p	-	-	-	m	g	-
κατηγόρων	κατήγορος	13	a	-	p	-	-	-	f	g	-
,	,	14	u	-	-	-	-	-	-	-	-
οὐκ	οὐ	15	d	-	-	-	-	-	-	-	-
οἶδα	οἶδα	16	v	1	s	r	i	a	-	-	-
·	·	17	u	-	-	-	-	-	-	-	-

ἐγὼ	ἐγώ	1	p	1	s	-	-	-	m	n	-
δʼ	δέ	2	d	-	-	-	-	-	-	-	-
οὖν	οὖν	3	d	-	-	-	-	-	-	-	-
καὶ	καί	4	d	-	-	-	-	-	-	-	-
αὐτὸς	αὐτός	5	a	-	s	-	-	-	m	n	_
ὑπʼ	ὑπό	6	r	-	-	-	-	-	-	-	-
αὐτῶν	αὐτός	7	p	-	p	-	-	-	m	g	-
ὀλίγου	ὀλίγος	8	a	-	s	-	-	-	m	g	-
ἐμαυτοῦ	ἐμαυτοῦ	9	p	-	s	-	-	-	m	g	-
ἐπελαθόμην	ἐπιλανθάνομαι	10	v	1	s	a	i	m	-	-	-
,	,	11	u	-	-	-	-	-	-	-	-
οὕτω	οὕτως	12	d	-	-	-	-	-	-	-	-
πιθανῶς	πιθανός	13	d	-	-	-	-	-	-	-	p
ἔλεγον	λέγω3	14	v	3	p	i	i	a	-	-	-
.	.	15	u	-	-	-	-	-	-	-	-

καίτοι	καίτοι	1	d	-	-	-	-	-	-	-	-
ἀληθές	ἀληθής	2	a	-	s	-	-	-	n	a	-
γε	γε	3	d	-	-	-	-	-	-	-	-
ὡς	ὡς	4	c	-	-	-	-	-	-	-	-
ἔπος	ἔπος	5	n	-	s	-	-	-	n	a	-
εἰπεῖν	εἶπον	6	v	-	-	a	n	a	-	-	-
οὐδὲν	οὐδείς	7	p	-	s	-	-	-	n	a	-
εἰρήκασιν	ἐρῶ	8	v	3	p	r	i	a	-	-	-
.	.	9	u	-	-	-	-	-	-	-	-

μάλιστα	μάλιστα	1	d	-	-	-	-	-	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
αὐτῶν	αὐτός	3	p	-	p	-	-	-	n	g	-
ἓν	εἷς	4	n	-	s	-	-	-	n	a	-
ἐθαύμασα	θαυμάζω	5	v	1	s	a	i	a	-	-	-
τῶν	ὁ	6	l	-	p	-	-	-	n	g	-
πολλῶν	πολύς	7	a	-	p	-	-	-	n	g	-
ὧν	ὅς	8	p	-	p	-	-	-	n	g	-
ἐψεύσαντο	ψεύδω	9	v	3	p	a	i	m	-	-	-
,	,	10	u	-	-	-	-	-	-	-	-
τοῦτο	οὗτος	11	a	-	s	-	-	-	n	a	_
ἐν	ἐν	12	r	-	-	-	-	-	-	-	-
ᾧ	ὅς	13	p	-	s	-	-	-	n	d	-
ἔλεγον	λέγω3	14	v	3	p	i	i	a	-	-	-
ὡς	ὡς	15	c	-	-	-	-	-	-	-	-
χρῆν	χρή	16	v	3	s	i	i	a	-	-	-
ὑμᾶς	σύ	17	p	-	p	-	-	-	m	a	-
εὐλαβεῖσθαι	εὐλαβέομαι	18	v	-	-	p	n	e	-	-	-
μὴ	μή	19	c	-	-	-	-	-	-	-	-
ὑπʼ	ὑπό	20	r	-	-	-	-	-	-	-	-
ἐμοῦ	ἐγώ	21	p	1	s	-	-	-	m	g	-
ἐξαπατηθῆτε	ἐξαπατάω	22	v	2	p	a	s	p	-	-	-
ὡς	ὡς	23	d	-	-	-	-	-	-	-	-
δεινοῦ	δεινός	24	a	-	s	-	-	-	m	g	-
ὄντος	εἰμί	25	v	-	s	p	p	a	m	g	-
λέγειν	λέγω3	26	v	-	-	p	n	a	-	-	-
.	.	27	u	-	-	-	-	-	-	-	-

τὸ	ὁ	1	l	-	s	-	-	-	n	a	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
μὴ	μή	3	d	-	-	-	-	-	-	-	-
αἰσχυνθῆναι	αἰσχύνω	4	v	-	-	a	n	p	-	-	-
