form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
θεοὺς	θεός	1	n	-	p	-	-	-	m	a	-
μὲν	μέν	2	d	-	-	-	-	-	-	-	-
αἰτῶ	αἰτέω	3	v	1	s	p	i	a	-	-	-
τῶνδ'	ὅδε	4	p	-	p	-	-	-	m	g	-
ἀπαλλαγὴν	ἀπαλλαγή	5	n	-	s	-	-	-	f	a	-
πόνων	πόνος	6	n	-	p	-	-	-	m	g	-
φρουρᾶς	φρουρά	7	n	-	s	-	-	-	f	g	-
ἐτείας	ἔτειος	8	a	-	s	-	-	-	f	g	-
μῆκος	μῆκος	9	n	-	s	-	-	-	n	a	-
,	,	10	u	-	-	-	-	-	-	-	-
ἣν	ὅς	11	p	-	s	-	-	-	f	a	-
κοιμώμενος	κοιμάω	12	v	-	s	p	p	e	m	n	-
στέγαις	στέγη	13	n	-	p	-	-	-	f	d	-
Ἀτρειδῶν	Ἀτρείδης	14	n	-	p	-	-	-	m	g	-
ἄγκαθεν	ἄγκαθεν	15	d	-	-	-	-	-	-	-	-
,	,	16	u	-	-	-	-	-	-	-	-
κυνὸς	κύων	17	n	-	s	-	-	-	m	g	-
δίκην	δίκη	18	n	-	s	-	-	-	f	a	-
,	,	19	u	-	-	-	-	-	-	-	-
ἄστρων	ἄστρον	20	n	-	p	-	-	-	n	g	-
κάτοιδα	κάτοιδα	21	v	1	s	r	i	a	-	-	-
νυκτέρων	νύκτερος	22	a	-	p	-	-	-	n	g	-
ὁμήγυριν	ὁμήγυρις	23	n	-	s	-	-	-	f	a	-
,	,	24	u	-	-	-	-	-	-	-	-
καὶ	καί	25	c	-	-	-	-	-	-	-	-
τοὺς	ὁ	26	l	-	p	-	-	-	m	a	-
φέροντας	φέρω	27	v	-	p	p	p	a	m	a	-
χεῖμα	χεῖμα	28	n	-	s	-	-	-	n	a	-
καὶ	καί	29	c	-	-	-	-	-	-	-	-
θέρος	θέρος	30	n	-	s	-	-	-	n	a	-
βροτοῖς	βροτός	31	n	-	p	-	-	-	m	d	-
λαμπροὺς	λαμπρός	32	a	-	p	-	-	-	m	a	-
δυνάστας	δυνάστης	33	n	-	p	-	-	-	m	a	-
,	,	34	u	-	-	-	-	-	-	-	-
ἐμπρέποντας	ἐμπρέπω	35	v	-	p	p	p	a	m	a	-
αἰθέρι	αἰθήρ	36	n	-	s	-	-	-	m	d	-
[ἀστέρας	[ἀστέρας	37	n	-	p	-	-	-	m	a	-
,	,	38	u	-	-	-	-	-	-	-	-
ὅταν	ὅταν	39	c	-	-	-	-	-	-	-	-
φθίνωσιν	φθίω	40	v	3	p	p	s	a	-	-	-
,	,	41	u	-	-	-	-	-	-	-	-
ἀντολάς	ἀνατολή	42	n	-	p	-	-	-	f	a	-
τε	τε	43	c	-	-	-	-	-	-	-	-
τῶν]	ὁ	44	l	-	p	-	-	-	m	g	-
.	.	45	u	-	-	-	-	-	-	-	-

καὶ	καί	1	c	-	-	-	-	-	-	-	-
νῦν	νῦν	2	d	-	-	-	-	-	-	-	-
φυλάσσω	φυλάσσω	3	v	1	s	p	i	a	-	-	-
λαμπάδος	λαμπάς	4	n	-	s	-	-	-	f	g	-
τό	ὁ	5	l	-	s	-	-	-	n	a	-
σύμβολον	σύμβολον	6	n	-	s	-	-	-	n	a	-
,	,	7	u	-	-	-	-	-	-	-	-
αὐγὴν	αὐγή	8	n	-	s	-	-	-	f	a	-
πυρὸς	πῦρ	9	n	-	s	-	-	-	n	g	-
φέρουσαν	φέρω	10	v	-	s	p	p	a	f	a	-
ἐκ	ἐκ	11	r	-	-	-	-	-	-	-	-
Τροίας	Τροία	12	n	-	s	-	-	-	f	g	-
φάτιν	φάτις	13	n	-	s	-	-	-	f	a	-
ἁλώσιμόν	ἁλώσιμος	14	a	-	s	-	-	-	f	a	-
τε	τε	15	c	-	-	-	-	-	-	-	-
βάξιν	βάξις	16	n	-	s	-	-	-	f	a	-
·	·	17	u	-	-	-	-	-	-	-	-

ὧδε	ὧδε	1	d	-	-	-	-	-	-	-	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
κρατεῖ	κρατέω	3	v	3	s	p	i	a	-	-	-
γυναικὸς	γυνή	4	n	-	s	-	-	-	f	g	-
ἀνδρόβουλον	ἀνδρόβουλος	5	a	-	s	-	-	-	n	n	-
ἐλπίζον	ἐλπίζω	6	v	-	s	p	p	a	n	n	-
κέαρ	κέαρ	7	n	-	s	-	-	-	n	n	-
.	.	8	u	-	-	-	-	-	-	-	-

εὖτ'	εὖτε	1	c	-	-	-	-	-	-	-	-
ἂν	ἄν	2	d	-	-	-	-	-	-	-	-
δὲ	δέ	3	d	-	-	-	-	-	-	-	-
νυκτίπλαγκτον	νυκτίπλαγκτος	4	a	-	s	-	-	-	f	a	-
ἔνδροσόν	ἔνδροσος	5	a	-	s	-	-	-	f	a	-
τ'	τε	6	c	-	-	-	-	-	-	-	-
ἔχω	ἔχω	7	v	1	s	p	s	a	-	-	-
εὐνὴν	εὐνή	8	n	-	s	-	-	-	f	a	-
ὀνείροις	ὄνειρος	9	n	-	p	-	-	-	m	d	-
οὐκ	οὐ	10	d	-	-	-	-	-	-	-	-
ἐπισκοπουμένην	ἐπισκοπέω	11	v	-	s	p	p	e	f	a	-
ἐμήν	ἐμός	12	p	-	s	-	-	-	f	a	-
·	·	13	u	-	-	-	-	-	-	-	-

φόβος	φόβος	1	n	-	s	-	-	-	m	n	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
ἀνθ'	ἀντί	3	r	-	-	-	-	-	-	-	-
ὕπνου	ὕπνος	4	n	-	s	-	-	-	m	g	-
παραστατεῖ	παραστατέω	5	v	3	s	p	i	a	-	-	-
,	,	6	u	-	-	-	-	-	-	-	-
τὸ	ὁ	7	l	-	s	-	-	-	n	a	-
μὴ	μή	8	c	-	-	-	-	-	-	-	-
βεβαίως	βέβαιος	9	d	-	-	-	-	-	-	-	-
βλέφαρα	βλέφαρον	10	n	-	p	-	-	-	n	a	-
