form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
ἡνίκα	ἡνίκα	1	d	-	-	-	-	-	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
ἤδη	ἤδη	3	d	-	-	-	-	-	-	-	-
αὐτῷ	αὐτός	4	p	-	s	-	-	-	m	d	-
ἐδόκει	δοκέω	5	v	3	s	i	i	a	-	-	-
καλῶς	καλός	6	d	-	-	-	-	-	-	-	p
ἔχειν	ἔχω	7	v	-	-	p	n	a	-	-	-
τὰ	ὁ	8	l	-	p	-	-	-	n	a	-
ἐν	ἐν	9	r	-	-	-	-	-	-	-	-
Βαβυλῶνι	Βαβυλών	10	n	-	s	-	-	-	f	d	-
ὡς	ὡς	11	c	-	-	-	-	-	-	-	-
καὶ	καί	12	d	-	-	-	-	-	-	-	-
ἀποδημεῖν	ἀποδημέω	13	v	-	-	p	n	a	-	-	-
,	,	14	u	-	-	-	-	-	-	-	-
συνεσκευάζετο	συσκευάζω	15	v	3	s	i	i	e	-	-	-
τὴν	ὁ	16	l	-	s	-	-	-	f	a	-
εἰς	εἰς	17	r	-	-	-	-	-	-	-	-
Πέρσας	Πέρσης	18	n	-	p	-	-	-	m	a	-
πορείαν	πορεία	19	n	-	s	-	-	-	f	a	-
καὶ	καί	20	c	-	-	-	-	-	-	-	-
τοῖς	ὁ	21	l	-	p	-	-	-	m	d	-
ἄλλοις	ἄλλος	22	p	-	p	-	-	-	m	d	-
παρήγγειλεν	παραγγέλλω	23	v	3	s	a	i	a	-	-	-
·	·	24	u	-	-	-	-	-	-	-	-

ἐπεὶ	ἐπεί	1	c	-	-	-	-	-	-	-	-
δʼ	δέ	2	d	-	-	-	-	-	-	-	-
ἐνόμισεν	νομίζω	3	v	3	s	a	i	a	-	-	-
ἱκανὰ	ἱκανός	4	a	-	p	-	-	-	n	a	-
ἔχειν	ἔχω	5	v	-	-	p	n	a	-	-	-
ὧν	ὅς	6	p	-	p	-	-	-	n	g	-
ᾤετο	οἴομαι	7	v	3	s	i	i	e	-	-	-
δεήσεσθαι	δέω2	8	v	-	-	f	n	m	-	-	-
,	,	9	u	-	-	-	-	-	-	-	-
οὕτω	οὕτως	10	d	-	-	-	-	-	-	-	-
δὴ	δή	11	d	-	-	-	-	-	-	-	-
ἀνεζεύγνυε	ἀναζεύγνυμι	12	v	3	s	i	i	a	-	-	-
.	.	13	u	-	-	-	-	-	-	-	-

διηγησόμεθα	διηγέομαι	1	v	1	p	f	i	e	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
καὶ	καί	3	d	-	-	-	-	-	-	-	-
ταῦτα	οὗτος	4	p	-	p	-	-	-	n	a	-
ὡς	ὡς	5	c	-	-	-	-	-	-	-	-
πολὺς	πολύς	6	a	-	s	-	-	-	m	n	-
στόλος	στόλος	7	n	-	s	-	-	-	m	n	-
ὢν	εἰμί	8	v	-	s	p	p	a	m	n	-
εὐτάκτως	εὔτακτος	9	d	-	-	-	-	-	-	-	p
μὲν	μέν	10	d	-	-	-	-	-	-	-	-
κατεσκευάζετο	κατασκευάζω	11	v	3	s	i	i	e	-	-	-
καὶ	καί	12	c	-	-	-	-	-	-	-	-
πάλιν	πάλιν	13	d	-	-	-	-	-	-	-	-
ἀνεσκευάζετο	ἀνασκευάζω	14	v	3	s	i	i	e	-	-	-
,	,	15	u	-	-	-	-	-	-	-	-
ταχὺ	ταχύς	16	a	-	s	-	-	-	n	a	-
δὲ	δέ	17	c	-	-	-	-	-	-	-	-
κατεχωρίζετο	καταχωρίζω	18	v	3	s	i	i	e	-	-	-
ὅπου	ὅπου	19	d	-	-	-	-	-	-	-	-
δέοι	δεῖ	20	v	3	s	p	o	a	-	-	-
.	.	21	u	-	-	-	-	-	-	-	-

ὅπου	ὅπου	1	d	-	-	-	-	-	-	-	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
ἂν	ἄν1	3	d	-	-	-	-	-	-	-	-
στρατοπεδεύηται	στρατοπεδεύω	4	v	3	s	p	s	e	-	-	-
βασιλεύς	βασιλεύς	5	n	-	s	-	-	-	m	n	-
,	,	6	u	-	-	-	-	-	-	-	-
σκηνὰς	σκηνή	7	n	-	p	-	-	-	f	a	-
μὲν	μέν	8	d	-	-	-	-	-	-	-	-
δὴ	δή	9	d	-	-	-	-	-	-	-	-
ἔχοντες	ἔχω	10	v	-	p	p	p	a	m	n	-
πάντες	πᾶς	11	a	-	p	-	-	-	m	n	-
οἱ	ὁ	12	l	-	p	-	-	-	m	n	-
ἀμφὶ	ἀμφί	13	r	-	-	-	-	-	-	-	-
βασιλέα	βασιλεύς	14	n	-	s	-	-	-	m	a	-
στρατεύονται	στρατεύω	15	v	3	p	p	i	e	-	-	-
καὶ	καί	16	d	-	-	-	-	-	-	-	-
θέρους	θέρος	17	n	-	s	-	-	-	n	g	-
καὶ	καί	18	c	-	-	-	-	-	-	-	-
χειμῶνος	χειμών	19	n	-	s	-	-	-	m	g	-
.	.	20	u	-	-	-	-	-	-	-	-

εὐθὺς	εὐθύς2	1	d	-	-	-	-	-	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
τοῦτο	οὗτος	3	p	-	s	-	-	-	n	a	-
ἐνόμιζε	νομίζω	4	v	3	s	i	i	a	-	-	-
Κῦρος	Κῦρος	5	n	-	s	-	-	-	m	n	-
,	,	6	u	-	-	-	-	-	-	-	-
πρὸς	πρός	7	r	-	-	-	-	-	-	-	-
ἕω	ἠώς	8	n	-	s	-	-	-	f	a	-
βλέπουσαν	βλέπω	9	v	-	s	p	p	a	f	a	-
ἵστασθαι	ἵστημι	10	v	-	-	p	n	e	-	-	-
τὴν	ὁ	11	l	-	s	-	-	-	f	a	-
σκηνήν	σκηνή	12	n	-	s	-	-	-	f	a	-
·	·	13	u	-	-	-	-	-	-	-	-

ἔπειτα	ἔπειτα	1	d	-	-	-	-	-	-	-	-
ἔταξε	τάσσω	2	v	3	s	a	i	a	-	-	-
πρῶτον	πρῶτος	3	a	-	s	-	-	-	n	a	-
μὲν	μέν	4	d	-	-	-	-	-	-	-	-
πόσον	πόσος	5	a	-	s	-	-	-	n	a	-
δεῖ	δεῖ	6	v	3	s	p	i	a	-	-	-
ἀπολιπόντας	ἀπολιμπάνω	7	v	-	p	a	p	a	m	a	-
σκηνοῦν	σκηνόω	8	v	-	-	p	n	a	-	-	-
τοὺς	ὁ	9	l	-	p	-	-	-	m	a	-
δορυφόρους	δορυφόρος	10	a	-	p	-	-	-	m	a	-
τῆς	ὁ	11	l	-	s	-	-	-	f	g	-
βασιλικῆς	βασιλικός	12	a	-	s	-	-	-	f	g	-
σκηνῆς	σκηνή	13	n	-	s	-	-	-	f	g	-
·	·	14	u	-	-	-	-	-	-	-	-

ἔπειτα	ἔπειτα	1	d	-	-	-	-	-	-	-	-
σιτοποιοῖς	σιτοποιός	2	n	-	p	-	-	-	m	d	-
μὲν	μέν	3	d	-	-	-	-	-	-	-	-
χώραν	χώρα	4	n	-	s	-	-	-	f	a	-
ἀπέδειξε	ἀποδείκνυμι	5	v	3	s	a	i	a	-	-	-
τὴν	ὁ	6	l	-	s	-	-	-	f	a	-
δεξιάν	δεξιός	7	a	-	s	-	-	-	f	a	-
,	,	8	u	-	-	-	-	-	-	-	-
ὀψοποιοῖς	ὀψοποιός	9	n	-	p	-	-	-	m	d	-
δὲ	δέ	10	d	-	-	-	-	-	-	-	-
τὴν	ὁ	11	l	-	s	-	-	-	f	a	-
ἀριστεράν	ἀριστερός	12	a	-	s	-	-	-	f	a	-
,	,	13	u	-	-	-	-	-	-	-	-
ἵπποις	ἵππος	14	n	-	p	-	-	-	m	d	-
δὲ	δέ	15	d	-	-	-	-	-	-	-	-
τὴν	ὁ	16	l	-	s	-	-	-	f	a	-
δεξιάν	δεξιά	17	n	-	s	-	-	-	f	a	-
,	,	18	u	-	-	-	-	-	-	-	-
ὑποζυγίοις	ὑποζύγιον	19	n	-	p	-	-	-	n	d	-
δὲ	δέ	20	c	-	-	-	-	-	-	-	-
τοῖς	ὁ	21	l	-	p	-	-	-	n	d	-
ἄλλοις	ἄλλος	22	a	-	p	-	-	-	n	d	_
τὴν	ὁ	23	l	-	s	-	-	-	f	a	-
ἀριστεράν	ἀριστερός	24	a	-	s	-	-	-	f	a	-
·	·	25	u	-	-	-	-	-	-	-	-

καὶ	καί	1	d	-	-	-	-	-	-	-	-
τ-	ὁ	2	l	-	s	-	-	-	n	a	-
ἆλλα	ἄλλος	3	p	-	p	-	-	-	n	a	-
δὲ	δέ	4	d	-	-	-	-	-	-	-	-
διετέτακτο	διατάσσω	5	v	3	s	l	i	e	-	-	-
ὥστε	ὥστε	6	c	-	-	-	-	-	-	-	-
εἰδέναι	οἶδα	7	v	-	-	r	n	a	-	-	-
ἕκαστον	ἕκαστος	8	a	-	s	-	-	-	m	a	-
τὴν	ὁ	9	l	-	s	-	-	-	f	a	-
ἑαυτοῦ	ἑαυτοῦ	10	p	-	s	-	-	-	m	g	-
χώραν	χώρα	11	n	-	s	-	-	-	f	a	-
καὶ	καί	12	d	-	-	-	-	-	-	-	-
μέτρῳ	μέτρον	13	n	-	s	-	-	-	n	d	-
καὶ	καί	14	c	-	-	-	-	-	-	-	-
τόπῳ	τόπος	15	n	-	s	-	-	-	m	d	-
.	.	16	u	-	-	-	-	-	-	-	-

ὅταν	ὅταν	1	c	-	-	-	-	-	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
ἀνασκευάζωνται	ἀνασκευάζω	3	v	3	p	p	s	e	-	-	-
,	,	4	u	-	-	-	-	-	-	-	-
συντίθησι	συντίθημι	5	v	3	s	p	i	a	-	-	-
μὲν	μέν	6	d	-	-	-	-	-	-	-	-
ἕκαστος	ἕκαστος	7	a	-	s	-	-	-	m	n	-
σκεύη	σκεῦος	8	n	-	p	-	-	-	n	a	-
οἷσπερ	ὅς	9	p	-	p	-	-	-	n	d	-
τέτακται	τάσσω	10	v	3	s	r	i	e	-	-	-
χρῆσθαι	χράομαι	11	v	-	-	p	n	e	-	-	-
,	,	12	u	-	-	-	-	-	-	-	-
ἀνατίθενται	ἀνατίθημι	13	v	3	p	p	i	e	-	-	-
δʼ	δέ	14	c	-	-	-	-	-	-	-	-
αὖ	αὖ	15	d	-	-	-	-	-	-	-	-
ἄλλοι	ἄλλος	16	p	-	p	-	-	-	m	n	-
ἐπὶ	ἐπί	17	r	-	-	-	-	-	-	-	-
τὰ	ὁ	18	l	-	p	-	-	-	n	a	-
ὑποζύγια	ὑποζύγιον	19	n	-	p	-	-	-	n	a	-
·	·	20	u	-	-	-	-	-	-	-	-

ὥσθʼ	ὥστε	1	d	-	-	-	-	-	-	-	_
ἅμα	ἅμα	2	d	-	-	-	-	-	-	-	-
μὲν	μέν	3	d	-	-	-	-	-	-	-	-
πάντες	πᾶς	4	a	-	p	-	-	-	m	n	-
ἔρχονται	ἔρχομαι	5	v	3	p	p	i	e	-	-	-
οἱ	ὁ	6	l	-	p	-	-	-	m	n	-
σκευαγωγοὶ	σκευαγωγός	7	a	-	p	-	-	-	m	n	-
ἐπὶ	ἐπί	8	r	-	-	-	-	-	-	-	-
τὰ	ὁ	9	l	-	p	-	-	-	n	a	-
τεταγμένα	τάσσω	10	v	-	p	r	p	e	n	a	-
ἄγειν	ἄγω	11	v	-	-	p	n	a	-	-	-
,	,	12	u	-	-	-	-	-	-	-	-
ἅμα	ἅμα	13	d	-	-	-	-	-	-	-	-
δὲ	δέ	14	c	-	-	-	-	-	-	-	-
πάντες	πᾶς	15	a	-	p	-	-	-	m	n	-
ἀνατιθέασιν	ἀνατίθημι	16	v	3	p	p	i	a	-	-	-
ἐπὶ	ἐπί	17	r	-	-	-	-	-	-	-	-
τὰ	ὁ	18	l	-	p	-	-	-	n	a	-
ἑαυτοῦ	ἑαυτοῦ	19	p	-	s	-	-	-	m	g	-
ἕκαστος	ἕκαστος	20	a	-	s	-	-	-	m	n	-
.	.	21	u	-	-	-	-	-	-	-	-

οὕτω	οὕτως	1	d	-	-	-	-	-	-	-	-
δὴ	δή	2	d	-	-	-	-	-	-	-	-
ὁ	ὁ	3	l	-	s	-	-	-	m	n	-
αὐτὸς	αὐτός	4	a	-	s	-	-	-	m	n	_
χρόνος	χρόνος	5	n	-	s	-	-	-	m	n	-
ἀρκεῖ	ἀρκέω	6	v	3	s	p	i	a	-	-	-
μιᾷ	εἷς	7	a	-	s	-	-	-	f	d	-
τε	τε	8	d	-	-	-	-	-	-	-	-
σκηνῇ	σκηνή	9	n	-	s	-	-	-	f	d	-
