form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
περὶ	περί	1	r	-	-	-	-	-	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
τῆς	ὁ	3	l	-	s	-	-	-	f	g	-
Σαμίων	Σάμιος	4	n	-	p	-	-	-	m	g	-
τρυφῆς	τρυφή	5	n	-	s	-	-	-	f	g	-
Δοῦρις	Δοῦρις	6	n	-	s	-	-	-	m	n	-
ἱστορῶν	ἱστορέω	7	v	-	s	p	p	a	m	n	-
παρατίθεται	παρατίθημι	8	v	3	s	p	i	e	-	-	-	-	-	-	-	-
Ἀσίου	Ἀσίας	9	n	-	s	-	-	-	m	g	-
ποιήματα	ποίημα	10	n	-	p	-	-	-	n	a	-
,	,	11	u	-	-	-	-	-	-	-	-
ὅτι	ὅτι1	12	c	-	-	-	-	-	-	-	-
ἐφόρουν	ἐποράω	13	v	3	p	i	i	a	-	-	-
χλιδῶνας	χλίδων	14	n	-	p	-	-	-	m	a	-
περὶ	περί	15	r	-	-	-	-	-	-	-	-
τοῖς	ὁ	16	l	-	p	-	-	-	m	d	-
βραχίοσιν	βραχίων	17	n	-	p	-	-	-	m	d	-
καὶ	καί	18	c	-	-	-	-	-	-	-	-
τὴν	ὁ	19	l	-	s	-	-	-	f	a	-
ἑορτὴν	ἑορτή	20	n	-	s	-	-	-	f	a	-
ἄγοντες	ἄγω	21	v	-	p	p	p	a	m	n	-
τῶν	ὁ	22	l	-	p	-	-	-	n	g	-
Ἡραίων	Ἥραια	23	n	-	p	-	-	-	n	g	-
ἐβάδιζον	βαδίζω	24	v	3	p	i	i	a	-	-	-
κατεκτενισμένοι	κατά-κτενίζω	25	v	-	p	r	p	e	m	n	-
τὰς	ὁ	26	l	-	p	-	-	-	f	a	-
κόμας	κόμη	27	n	-	p	-	-	-	f	a	-
ἐπὶ	ἐπί	28	r	-	-	-	-	-	-	-	-
τὸ	ὁ	29	l	-	s	-	-	-	n	a	-
μετάφρενον	μετάφρενον	30	n	-	s	-	-	-	n	a	-
καὶ	καί	31	c	-	-	-	-	-	-	-	-
τοὺς	ὁ	32	l	-	p	-	-	-	m	a	-
ὤμους	ὦμος	33	n	-	p	-	-	-	m	a	-
.	.	34	u	-	-	-	-	-	-	-	-

τὸ	ὁ	1	l	-	s	-	-	-	n	a	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
νόμιμον	νόμιμος	3	a	-	s	-	-	-	n	a	-
τοῦτο	οὗτος	4	a	-	s	-	-	-	n	n	_
μαρτυρεῖσθαι	μαρτυρέω	5	v	-	-	p	n	e	-	-	-
καὶ	καί	6	d	-	-	-	-	-	-	-	-
ὑπὸ	ὑπό	7	r	-	-	-	-	-	-	-	-
παροιμίας	παροιμία	8	n	-	s	-	-	-	f	g	-
τῆσδε	ὅδε	9	a	-	s	-	-	-	f	g	_
βαδίζειν	βαδίζω	10	v	-	-	p	n	a	-	-	-
εἰς	εἰς	11	r	-	-	-	-	-	-	-	-
Ἡραῖον	Ἡραῖος	12	a	-	s	-	-	-	n	a	-
ἐμπεπλεγμένον	ἐμπλέκω	13	v	-	s	r	p	e	m	a	-
.	.	14	u	-	-	-	-	-	-	-	-

ἐστὶ	εἰμί	1	v	3	s	p	i	a	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
τὰ	ὁ	3	l	-	p	-	-	-	n	n	-
τοῦ	ὁ	4	l	-	s	-	-	-	m	g	-
Ἀσίου	Ἀσίας	5	n	-	s	-	-	-	m	g	-
ἔπη	ἔπος	6	n	-	p	-	-	-	n	n	-
οὕτως	οὕτως	7	d	-	-	-	-	-	-	-	-
ἔχοντα	ἔχω	8	v	-	p	p	p	a	n	n	-
:	:	9	u	-	-	-	-	-	-	-	-

οἱ	ὁ	1	l	-	p	-	-	-	m	n	-
δ᾽	δέ	2	d	-	-	-	-	-	-	-	-
αὔτως	αὔτως	3	d	-	-	-	-	-	-	-	-
φοίτεσκον	φοιτάω	4	v	3	p	i	i	a	-	-	-
ὅπως	ὅπως	5	c	-	-	-	-	-	-	-	-
πλοκάμους	πλόκαμος	6	n	-	p	-	-	-	m	a	-
κτενίσαιντο	κτενίζω	7	v	3	p	a	o	m	-	-	-
εἰς	εἰς	8	r	-	-	-	-	-	-	-	-
Ἥρας	Ἥρα	9	n	-	s	-	-	-	f	g	-
τέμενος	τέμενος	10	n	-	s	-	-	-	n	a	-
,	,	11	u	-	-	-	-	-	-	-	-
πεπυκασμένοι	πυκάζω	12	v	-	p	r	p	e	m	n	-
εἵμασι	εἷμα	13	n	-	p	-	-	-	n	d	-
καλοῖς	καλός	14	a	-	p	-	-	-	n	d	-
,	,	15	u	-	-	-	-	-	-	-	-
χιονέοισι	χιόνεος	16	a	-	p	-	-	-	m	d	-
χιτῶσι	χιτών	17	n	-	p	-	-	-	m	d	-
πέδον	πέδον	18	n	-	s	-	-	-	n	n	-
χθονὸς	χθών	19	n	-	s	-	-	-	f	g	-
εὐρέος	εὐρύς	20	a	-	s	-	-	-	m	g	-
εἶχον	ἔχω	21	v	3	p	i	i	a	-	-	-
:	:	22	u	-	-	-	-	-	-	-	-

χρύσειαι	χρύσεος	1	a	-	p	-	-	-	f	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
κορύμβαι	κορύμβη	3	n	-	s	-	-	-	f	d	-
ἐπ᾽	ἐπί	4	r	-	-	-	-	-	-	-	-
αὐτῶν	αὐτός	5	p	-	p	-	-	-	n	g	-
τέττιγες	τέττιξ	6	n	-	p	-	-	-	m	n	-
ὥς	ὡς	7	c	-	-	-	-	-	-	-	-
:	:	8	u	-	-	-	-	-	-	-	-

χαῖται	χαίτη	1	n	-	p	-	-	-	f	n	-
δ᾽	δέ	2	d	-	-	-	-	-	-	-	-
ᾐωρεῦντ᾽	αἰωρέω	3	v	3	p	i	i	e	-	-	-
ἀνέμῳ	ἄνεμος	4	n	-	s	-	-	-	m	d	-
χρυσέοις	χρύσεος	5	a	-	p	-	-	-	m	d	-
ἐνὶ	ἐν	6	r	-	-	-	-	-	-	-	-
δεσμοῖς	δεσμός	7	n	-	p	-	-	-	m	d	-
,	,	8	u	-	-	-	-	-	-	-	-
δαιδάλεοι	δαιδάλεος	9	a	-	p	-	-	-	m	n	-
