form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
Θάσιοι	Θάσιος	1	n	-	p	-	-	-	m	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
νικηθέντες	νικάω	3	v	-	p	a	p	p	m	n	-
μάχῃ	μάχη	4	n	-	s	-	-	-	f	d	-
καὶ	καί	5	c	-	-	-	-	-	-	-	-
πολιορκούμενοι	πολιορκέω	6	v	-	p	p	p	e	m	n	-
Λακεδαιμονίους	Λακεδαιμόνιος	7	n	-	p	-	-	-	m	a	-
ἐπεκαλοῦντο	ἐπικαλέω	8	v	3	p	i	i	e	-	-	-
καὶ	καί	9	c	-	-	-	-	-	-	-	-
ἐπαμύνειν	ἐπαμύνω	10	v	-	-	p	n	a	-	-	-
ἐκέλευον	κελεύω	11	v	3	p	i	i	a	-	-	-
ἐσβαλόντας	εἰσβάλλω	12	v	-	p	a	p	a	m	a	-
ἐς	εἰς	13	r	-	-	-	-	-	-	-	-
τὴν	ὁ	14	l	-	s	-	-	-	f	a	-
Ἀττικήν	Ἀττική	15	n	-	s	-	-	-	f	a	-
.	punc1	16	u	-	-	-	-	-	-	-	-

οἱ	ὁ	1	l	-	p	-	-	-	m	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
ὑπέσχοντο	ὑπισχνέομαι	3	v	3	p	a	i	m	-	-	-
μὲν	μέν	4	d	-	-	-	-	-	-	-	-
κρύφα	κρύφα	5	d	-	-	-	-	-	-	-	-
τῶν	ὁ	6	l	-	p	-	-	-	m	g	-
Ἀθηναίων	Ἀθηναῖος	7	n	-	p	-	-	-	m	g	-
καὶ	καί	8	c	-	-	-	-	-	-	-	-
ἔμελλον	μέλλω	9	v	3	p	i	i	a	-	-	-
,	punc1	10	u	-	-	-	-	-	-	-	-
διεκωλύθησαν	διακωλύω	11	v	3	p	a	i	p	-	-	-
δὲ	δέ	12	c	-	-	-	-	-	-	-	-
ὑπὸ	ὑπό	13	r	-	-	-	-	-	-	-	-
τοῦ	ὁ	14	l	-	s	-	-	-	m	g	-
γενομένου	γίγνομαι	15	v	-	s	a	p	m	m	g	-
σεισμοῦ	σεισμός	16	n	-	s	-	-	-	m	g	-
,	punc1	17	u	-	-	-	-	-	-	-	-
ἐν	ἐν	18	r	-	-	-	-	-	-	-	-
ᾧ	ὅς	19	p	-	s	-	-	-	m	d	-
καὶ	καί	20	d	-	-	-	-	-	-	-	-
οἱ	ὁ	21	l	-	p	-	-	-	m	n	-
Εἵλωτες	Εἵλως	22	n	-	p	-	-	-	m	n	-
αὐτοῖς	αὐτός	23	p	-	p	-	-	-	m	d	-
καὶ	καί	24	c	-	-	-	-	-	-	-	-
τῶν	ὁ	25	l	-	p	-	-	-	m	g	-
περιοίκων	περίοικος	26	a	-	p	-	-	-	m	g	-
