form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
ἡγοῦμαι	ἡγέομαι	1	v	1	s	p	i	m	-	-	-
μέν	μέν	2	d	-	-	-	-	-	-	-	-
,	,	3	u	-	-	-	-	-	-	-	-
ὦ	ὦ	4	i	-	-	-	-	-	-	-	-
ἄνδρες	ἀνήρ	5	n	-	p	-	-	-	m	v	-
δικασταί	δικαστής	6	n	-	p	-	-	-	m	v	-
,	,	7	u	-	-	-	-	-	-	-	-
οὐδεμίαν	οὐδείς	8	a	-	s	-	-	-	f	a	-
ὑμᾶς	σύ	9	p	2	p	-	-	-	m	a	-
ποθεῖν	ποθέω	10	v	-	-	p	n	a	-	-	-
ἀκοῦσαι	ἀκούω	11	v	-	-	a	n	a	-	-	-
πρόφασιν	πρόφασις	12	n	-	s	-	-	-	f	a	-
παρὰ	παρά	13	r	-	-	-	-	-	-	-	-
τῶν	ὁ	14	l	-	p	-	-	-	m	g	-
βουλομένων	βούλομαι	15	v	-	p	p	p	e	m	g	-
Ἀλκιβιάδου	Ἀλκιβιάδης	16	n	-	s	-	-	-	m	g	-
κατηγορεῖν	κατηγορέω	17	v	-	-	p	n	a	-	-	-
·	·	18	u	-	-	-	-	-	-	-	-

τοιοῦτον	τοιοῦτος	1	a	-	s	-	-	-	m	a	_
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
πολίτην	πολίτης	3	n	-	s	-	-	-	m	a	-
ἑαυτὸν	ἑαυτοῦ	4	p	-	s	-	-	-	m	a	-
ἐξ	ἐκ	5	r	-	-	-	-	-	-	-	-
ἀρχῆς	ἀρχή	6	n	-	s	-	-	-	f	g	-
παρέσχεν	παρέχω	7	v	3	s	a	i	a	-	-	-
,	,	8	u	-	-	-	-	-	-	-	-
ὥστε	ὥστε	9	c	-	-	-	-	-	-	-	-
καὶ	καί	10	d	-	-	-	-	-	-	-	_
εἰ	εἰ	11	c	-	-	-	-	-	-	-	-
μή	μή	12	d	-	-	-	-	-	-	-	_
τις	τις	13	p	-	s	-	-	-	m	n	-
ἰδία	ἴδιος	14	a	-	p	-	-	-	n	a	p
ἀδικούμενος	ἀδικέω	15	v	-	s	p	p	e	m	n	-
ὑπ’	ὑπό	16	r	-	-	-	-	-	-	-	-
αὐτοῦ	αὐτός	17	p	-	s	-	-	-	m	g	-
τυγχάνει	τυγχάνω	18	v	3	s	p	i	a	-	-	-
,	,	19	u	-	-	-	-	-	-	-	-
οὐδὲν	οὐδείς	20	p	-	s	-	-	-	n	a	-
ἧττον	ἥσσων	21	a	-	s	-	-	-	n	a	c
προσήκει	προσήκω	22	v	3	s	p	i	a	-	-	-
ἐκ	ἐκ	23	r	-	-	-	-	-	-	-	-
τῶν	ὁ	24	l	-	p	-	-	-	n	g	-
ἄλλων	ἄλλος	25	a	-	p	-	-	-	n	g	_
ἐπιτηδευμάτων	ἐπιτήδευμα	26	n	-	p	-	-	-	n	g	-
ἐχθρὸν	ἐχθρός	27	a	-	s	-	-	-	m	a	-
αὐτὸν	αὐτός	28	p	-	s	-	-	-	m	a	-
ἡγεῖσθαι	ἡγέομαι	29	v	-	-	p	n	m	-	-	-
.	.	30	u	-	-	-	-	-	-	-	-

οὐ	οὐ	1	d	-	-	-	-	-	-	-	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
μικρὰ	σμικρός	3	a	-	p	-	-	-	n	n	-
τὰ	ὁ	4	l	-	p	-	-	-	n	n	-
ἁμαρτήματα	ἁμάρτημα	5	n	-	p	-	-	-	n	n	-
οὐ	οὐ	6	d	-	-	-	-	-	-	-	-
-δὲ	-δὲ	7	c	-	-	-	-	-	-	-	-
συγγνώμης	συγγνώμη	8	n	-	s	-	-	-	f	g	-
ἄξια	ἄξιος	9	a	-	p	-	-	-	n	n	-
,	,	10	u	-	-	-	-	-	-	-	-
οὐδ’	οὐδέ	11	c	-	-	-	-	-	-	-	-
ἐλπίδα	ἐλπίς	12	n	-	s	-	-	-	f	a	-
παρέχοντα	παρέχω	13	v	-	p	p	p	a	n	n	-
ὡς	ὡς	14	c	-	-	-	-	-	-	-	-
ἔσται	εἰμί	15	v	3	s	f	i	m	-	-	-
τοῦ	ὁ	16	l	-	s	-	-	-	n	g	-
λοιποῦ	λοιπός	17	a	-	s	-	-	-	n	g	-
βελτίων	βελτίων	18	a	-	s	-	-	-	m	n	c
,	,	19	u	-	-	-	-	-	-	-	-
ἀλλ’	ἀλλά	20	c	-	-	-	-	-	-	-	-
οὕτω	οὕτως	21	d	-	-	-	-	-	-	-	-
πεπραγμένα	πράσσω	22	v	-	p	r	p	e	n	n	-
καὶ	καί	23	c	-	-	-	-	-	-	-	-
εἰς	εἰς	24	r	-	-	-	-	-	-	-	-
τοσοῦτον	τοσοῦτος	25	p	-	s	-	-	-	m	a	-
κακίας	κακία	26	n	-	s	-	-	-	f	g	-
ἀφιγμένα	ἀφικνέομαι	27	v	-	p	r	p	e	n	n	-
,	,	28	u	-	-	-	-	-	-	-	-
ὥστ’	ὥστε	29	c	-	-	-	-	-	-	-	-
ἐπ’	ἐπί	30	r	-	-	-	-	-	-	-	-
ἐνίοις	ἔνιοι	31	a	-	p	-	-	-	n	d	-
ὧν	ὅς	32	p	-	p	-	-	-	n	g	-
οὗτος	οὗτος	33	p	-	s	-	-	-	m	n	-
φιλοτιμεῖται	φιλοτιμέομαι	34	v	3	s	p	i	e	-	-	-
καὶ	καί	35	d	-	-	-	-	-	-	-	_
τοὺς	ὁ	36	l	-	p	-	-	-	m	a	-
ἐχθροὺς	ἐχθρός	37	a	-	p	-	-	-	m	a	-
αἰσχύνεσθαι	αἰσχύνω	38	v	-	-	p	n	e	-	-	-
.	.	39	u	-	-	-	-	-	-	-	-

ἐγὼ	ἐγώ	1	p	1	s	-	-	-	m	n	-
μέντοι	μέντοι	2	d	-	-	-	-	-	-	-	-
,	,	3	u	-	-	-	-	-	-	-	-
ὦ	ὦ	4	i	-	-	-	-	-	-	-	-
ἄνδρες	ἀνήρ	5	n	-	p	-	-	-	m	v	-
δικασταί	δικαστής	6	n	-	p	-	-	-	m	v	-
,	,	7	u	-	-	-	-	-	-	-	-
καὶ	καί	8	d	-	-	-	-	-	-	-	_
πρότερον	πρότερος	9	a	-	s	-	-	-	n	a	-
πρὸς	πρός	10	r	-	-	-	-	-	-	-	-
τοὺς	ὁ	11	l	-	p	-	-	-	m	a	-
πατέρας	πατήρ	12	n	-	p	-	-	-	m	a	-
ἡμῖν	ἐγώ	13	p	1	p	-	-	-	m	d	-
διαφορᾶς	διαφορά	14	n	-	s	-	-	-	f	g	-
ὑπαρχούσης	ὑπάρχω	15	v	-	s	p	p	a	f	g	-
,	,	16	u	-	-	-	-	-	-	-	-
καὶ	καί	17	d	-	-	-	-	-	-	-	_
πάλαι	πάλαι	18	d	-	-	-	-	-	-	-	-
τοῦτον	οὗτος	19	p	-	s	-	-	-	m	a	-
πονηρὸν	πονηρός	20	a	-	s	-	-	-	m	a	-
