form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
ἀεὶ	ἀεί	1	d	-	-	-	-	-	-	-	-
μέν	μέν	2	g	-	-	-	-	-	-	-	-
,	,	3	u	-	-	-	-	-	-	-	-
ὦ	ὦ	4	i	-	-	-	-	-	-	-	-
παῖ	παῖς	5	n	-	s	-	-	-	m	v	-
Λαρτίου	λάρτιος	6	a	-	s	-	-	-	m	g	-
,	,	7	u	-	-	-	-	-	-	-	-
δέδορκά	δέρκομαι	8	v	1	s	r	i	a	-	-	-
σε	σύ	9	p	-	s	-	-	-	-	a	-
πεῖράν	πεῖρα	10	n	-	s	-	-	-	f	a	-
τιν̓	τις	11	p	-	s	-	-	-	f	a	-
ἐχθρῶν	ἐχθρός	12	a	-	p	-	-	-	m	g	-
ἁρπάσαι	ἁρπάζω	13	v	-	-	a	n	a	-	-	-
θηρώμενον	θηράω	14	v	-	s	p	p	e	m	a	-
·	·	15	u	-	-	-	-	-	-	-	-

καὶ	καί	1	c	-	-	-	-	-	-	-	-
νῦν	νῦν	2	d	-	-	-	-	-	-	-	-
ἐπὶ	ἐπί	3	r	-	-	-	-	-	-	-	-
σκηναῖς	σκηνή	4	n	-	p	-	-	-	f	d	-
σε	σύ	5	p	-	s	-	-	-	m	a	-
ναυτικαῖς	ναυτικός	6	a	-	p	-	-	-	f	d	-
ὁρῶ	ὁράω	7	v	1	s	p	i	a	-	-	-
Αἴαντος	Αἴας	8	n	-	s	-	-	-	m	g	-
,	,	9	u	-	-	-	-	-	-	-	-
ἔνθα	ἔνθα	10	d	-	-	-	-	-	-	-	-
τάξιν	τάξις	11	n	-	s	-	-	-	f	a	-
ἐσχάτην	ἔσχατος	12	a	-	s	-	-	-	f	a	-
ἔχει	ἔχω	13	v	3	s	p	i	a	-	-	-
,	,	14	u	-	-	-	-	-	-	-	-
πάλαι	πάλαι	15	d	-	-	-	-	-	-	-	-
κυνηγετοῦντα	κυνηγετέω	16	v	-	s	p	p	a	m	a	-
καὶ	καί	17	c	-	-	-	-	-	-	-	-
μετρούμενον	μετρέω	18	v	-	s	p	p	e	m	a	-
ἴχνη	ἴχνος	19	n	-	p	-	-	-	n	a	-
τὰ	ὁ	20	l	-	p	-	-	-	n	a	-
κείνου	ἐκεῖνος	21	a	-	s	-	-	-	m	g	-
νεοχάραχθ̓	νεοχάρακτος	22	a	-	p	-	-	-	n	a	-
,	,	23	u	-	-	-	-	-	-	-	-
ὅπως	ὅπως	24	c	-	-	-	-	-	-	-	-
ἴδῃς	εἶδον	25	v	2	s	a	s	a	-	-	-
εἴτ̓	εἴτε	26	d	-	-	-	-	-	-	-	-
ἔνδον	ἔνδον	27	d	-	-	-	-	-	-	-	-
εἴτ̓	εἴτε	28	d	-	-	-	-	-	-	-	-
οὐκ	οὐ	29	d	-	-	-	-	-	-	-	-
ἔνδον	ἔνδον	30	d	-	-	-	-	-	-	-	-
.	.	31	u	-	-	-	-	-	-	-	-

εὖ	εὖ	1	d	-	-	-	-	-	-	-	-
δέ	δέ	2	g	-	-	-	-	-	-	-	-
σ̓	σύ	3	p	-	s	-	-	-	m	a	-
ἐκφέρει	ἐκφέρω	4	v	3	s	p	i	a	-	-	-
κυνὸς	κύων	5	n	-	s	-	-	-	f	g	-
Λακαίνης	Λάκαινα	6	n	-	s	-	-	-	f	g	-
ὥς	ὡς	7	d	-	-	-	-	-	-	-	-
τις	τις	8	p	-	s	-	-	-	f	n	-
εὔρινος	εὔρις	9	a	-	s	-	-	-	f	g	-
βάσις	βάσις	10	n	-	s	-	-	-	f	n	-
.	.	11	u	-	-	-	-	-	-	-	-

καί	καί	1	c	-	-	-	-	-	-	-	-
σ̓	σύ	2	p	-	s	-	-	-	m	a	-
οὐδὲν	οὐδείς	3	a	-	s	-	-	-	n	a	-
εἴσω	εἴσω	4	r	-	-	-	-	-	-	-	-
τῆσδε	ὅδε	5	p	-	s	-	-	-	f	g	-
παπταίνειν	παπταίνω	6	v	-	-	p	n	a	-	-	-
πύλης	πύλη	7	n	-	s	-	-	-	f	g	-
ἔτ̓	ἔτι	8	d	-	-	-	-	-	-	-	-
ἔργον	ἔργον	9	n	-	s	-	-	-	n	n	-
ἐστίν	εἰμί	10	v	3	s	p	i	a	-	-	-
,	,	11	u	-	-	-	-	-	-	-	-
ἐννέπειν	ἐνέπω	12	v	-	-	p	n	a	-	-	-
δ̓	δέ	13	g	-	-	-	-	-	-	-	-
ὅτου	ὅστις	14	p	-	s	-	-	-	m	g	-
χάριν	χάρις	15	n	-	s	-	-	-	f	a	-
