form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
ὅτι	ὅτι2	1	c	-	-	-	-	-	-	-	-
μὲν	μέν	2	d	-	-	-	-	-	-	-	-
δὴ	δή	3	d	-	-	-	-	-	-	-	-
καλλίστη	καλός	4	a	-	s	-	-	-	f	n	s
καὶ	καί	5	c	-	-	-	-	-	-	-	-
μεγίστη	μέγας	6	a	-	s	-	-	-	f	n	s
τῶν	ὁ	7	l	-	p	-	-	-	f	g	-
ἐν	ἐν	8	r	-	-	-	-	-	-	-	-
τῇ	ὁ	9	l	-	s	-	-	-	f	d	-
Ἀσίᾳ	Ἀσία	10	n	-	s	-	-	-	f	d	-
ἡ	ὁ	11	l	-	s	-	-	-	f	n	-
Κύρου	Κῦρος	12	n	-	s	-	-	-	m	g	-
βασιλεία	βασίλεια	13	n	-	s	-	-	-	f	n	-
ἐγένετο	γίγνομαι	14	v	3	s	a	i	m	-	-	-
αὐτὴ	αὐτός	15	a	-	s	-	-	-	f	n	_
ἑαυτῇ	ἑαυτοῦ	16	p	-	s	-	-	-	f	d	-
μαρτυρεῖ	μαρτυρέω	17	v	3	s	p	i	a	-	-	-
.	.	18	u	-	-	-	-	-	-	-	-

ὡρίσθη	ὁρίζω	1	v	3	s	a	i	p	-	-	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
πρὸς	πρός	3	r	-	-	-	-	-	-	-	-
ἕω	ἠώς	4	n	-	s	-	-	-	f	a	-
μὲν	μέν	5	d	-	-	-	-	-	-	-	-
τῇ	ὁ	6	l	-	s	-	-	-	f	d	-
Ἐρυθρᾷ	Ἐρυθραί	7	n	-	s	-	-	-	f	d	-
θαλάττῃ	θάλασσα	8	n	-	s	-	-	-	f	d	-
,	,	9	u	-	-	-	-	-	-	-	-
πρὸς	πρός	10	r	-	-	-	-	-	-	-	-
ἄρκτον	ἄρκτος	11	n	-	s	-	-	-	f	a	-
δὲ	δέ	12	d	-	-	-	-	-	-	-	-
τῷ	ὁ	13	l	-	s	-	-	-	m	d	-
Εὐξείνῳ	Εὔξεινος	14	n	-	s	-	-	-	m	d	-
πόντῳ	πόντος	15	n	-	s	-	-	-	m	d	-
,	,	16	u	-	-	-	-	-	-	-	-
πρὸς	πρός	17	r	-	-	-	-	-	-	-	-
ἑσπέραν	ἑσπέρα	18	n	-	s	-	-	-	f	a	-
δὲ	δέ	19	d	-	-	-	-	-	-	-	-
Κύπρῳ	Κύπρος	20	n	-	s	-	-	-	f	d	-
καὶ	καί	21	c	-	-	-	-	-	-	-	-
Αἰγύπτῳ	Αἴγυπτος	22	n	-	s	-	-	-	f	d	-
,	,	23	u	-	-	-	-	-	-	-	-
πρὸς	πρός	24	r	-	-	-	-	-	-	-	-
μεσημβρίαν	μεσημβρία	25	n	-	s	-	-	-	f	a	-
δὲ	δέ	26	c	-	-	-	-	-	-	-	-
Αἰθιοπίᾳ	Αἰθιοπία	27	n	-	s	-	-	-	f	d	-
.	.	28	u	-	-	-	-	-	-	-	-

τοσαύτη	τοσοῦτος	1	a	-	s	-	-	-	f	n	_
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
γενομένη	γίγνομαι	3	v	-	s	a	p	m	f	n	-
μιᾷ	εἷς	4	a	-	s	-	-	-	f	d	-
γνώμῃ	γνώμη	5	n	-	s	-	-	-	f	d	-
τῇ	ὁ	6	l	-	s	-	-	-	f	d	-
Κύρου	Κῦρος	7	n	-	s	-	-	-	m	g	-
ἐκυβερνᾶτο	κυβερνάω	8	v	3	s	i	i	e	-	-	-
,	,	9	u	-	-	-	-	-	-	-	-
καὶ	καί	10	c	-	-	-	-	-	-	-	-
ἐκεῖνός	ἐκεῖνος	11	p	-	s	-	-	-	m	n	-
τε	τε	12	d	-	-	-	-	-	-	-	-
τοὺς	ὁ	13	l	-	p	-	-	-	m	a	-
ὑφ’	ὑπό	14	r	-	-	-	-	-	-	-	-
ἑαυτῷ	ἑαυτοῦ	15	p	-	s	-	-	-	m	d	-
ὥσπερ	ὥσπερ	16	c	-	-	-	-	-	-	-	-
ἑαυτοῦ	ἑαυτοῦ	17	p	-	s	-	-	-	m	g	-
παῖδας	παῖς	18	n	-	p	-	-	-	m	a	-
