form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
νέος	νέος	1	a	-	s	-	-	-	m	n	-
μὲν	μέν	2	d	-	-	-	-	-	-	-	-
καὶ	καί	3	c	-	-	-	-	-	-	-	-
ἄπειρος	ἄπειρος1	4	a	-	s	-	-	-	m	n	-
δικῶν	δίκη	5	n	-	p	-	-	-	f	g	-
ἔγωγε	ἐγώ	6	p	1	s	-	-	-	m	n	-
ἔτι	ἔτι	7	d	-	-	-	-	-	-	-	-
,	,	8	u	-	-	-	-	-	-	-	-
δεινῶς	δεινός	9	d	-	-	-	-	-	-	-	-
δὲ	δέ	10	c	-	-	-	-	-	-	-	-
καὶ	καί	11	c	-	-	-	-	-	-	-	-
ἀπόρως	ἄπορος	12	d	-	-	-	-	-	-	-	-
ἔχει	ἔχω	13	v	3	s	p	i	a	-	-	-
μοι	ἐγώ	14	p	1	s	-	-	-	m	d	-
περὶ	περί	15	r	-	-	-	-	-	-	-	-
τοῦ	ὁ	16	l	-	s	-	-	-	n	g	-
πράγματος	πρᾶγμα	17	n	-	s	-	-	-	n	g	-
,	,	18	u	-	-	-	-	-	-	-	-
ὦ	ὦ	19	i	-	-	-	-	-	-	-	-
ἄνδρες	ἀνήρ	20	n	-	p	-	-	-	m	v	-
,	,	21	u	-	-	-	-	-	-	-	-
τοῦτο	οὗτος	22	p	-	s	-	-	-	n	a	-
μὲν	μέν	23	d	-	-	-	-	-	-	-	-
εἰ	εἰ	24	c	-	-	-	-	-	-	-	-
ἐπισκήψαντος	ἐπισκήπτω	25	v	-	s	a	p	a	m	g	-
τοῦ	ὁ	26	l	-	s	-	-	-	m	g	-
πατρὸς	πατήρ	27	n	-	s	-	-	-	m	g	-
ἐπεξελθεῖν	ἐπεξέρχομαι	28	v	-	-	a	n	a	-	-	-
τοῖς	ὁ	29	l	-	p	-	-	-	m	d	-
αὑτοῦ	ἑαυτοῦ	30	p	-	s	-	-	-	m	g	-
φονεῦσι	φονεύς	31	n	-	p	-	-	-	m	d	-
μὴ	μή	32	d	-	-	-	-	-	-	-	-
ἐπέξειμι	ἐπέξειμι	33	v	1	s	p	i	a	-	-	-
,	,	34	u	-	-	-	-	-	-	-	-
τοῦτο	οὗτος	35	p	-	s	-	-	-	n	a	-
δὲ	δέ	36	c	-	-	-	-	-	-	-	-
εἰ	εἰ	37	c	-	-	-	-	-	-	-	-
ἐπεξιόντι	ἐπέξειμι	38	v	-	s	p	p	a	m	d	-
ἀναγκαίως	ἀναγκαῖος	39	d	-	-	-	-	-	-	-	-
ἔχει	ἔχω	40	v	3	s	p	i	a	-	-	-
οἷς	ὅς	41	p	-	p	-	-	-	m	d	-
ἥκιστα	ἥκιστος	42	a	-	p	-	-	-	n	a	-
ἐχρῆν	χρή	43	v	3	s	i	i	a	-	-	-
ἐν	ἐν	44	r	-	-	-	-	-	-	-	-
διαφορᾷ	διαφορά	45	n	-	s	-	-	-	f	d	-
καταστῆναι	καθίστημι	46	v	-	-	a	n	a	-	-	-
,	,	47	u	-	-	-	-	-	-	-	-
ἀδελφοῖς	ἀδελφός	48	n	-	p	-	-	-	m	d	-
ὁμοπατρίοις	ὁμοπάτριος	49	a	-	p	-	-	-	m	d	-
καὶ	καί	50	c	-	-	-	-	-	-	-	-
μητρὶ	μήτηρ	51	n	-	s	-	-	-	f	d	-
ἀδελφῶν	ἀδελφός	52	n	-	p	-	-	-	m	g	-
.	.	53	u	-	-	-	-	-	-	-	-

ἡ	ὁ	1	l	-	s	-	-	-	f	n	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
τύχη	τύχη	3	n	-	s	-	-	-	f	n	-
καὶ	καί	4	c	-	-	-	-	-	-	-	-
αὐτοὶ	αὐτός	5	a	-	p	-	-	-	m	n	_
