form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
Θουκυδίδης	Θουκυδίδης	1	n	-	s	-	-	-	m	n	-
Ἀθηναῖος	Ἀθηναῖος	2	n	-	s	-	-	-	m	n	-
ξυνέγραψε	συγγράφω	3	v	3	s	a	i	a	-	-	-
τὸν	ὁ	4	l	-	s	-	-	-	m	a	-
πόλεμον	πόλεμος	5	n	-	s	-	-	-	m	a	-
τῶν	ὁ	6	l	-	p	-	-	-	m	g	-
Πελοποννησίων	Πελοποννήσιοι	7	n	-	p	-	-	-	m	g	-
καὶ	καί	8	c	-	-	-	-	-	-	-	-
Ἀθηναίων	Ἀθηναῖος	9	n	-	p	-	-	-	m	g	-
,	punc1	10	u	-	-	-	-	-	-	-	-
ὡς	ὡς	11	c	-	-	-	-	-	-	-	-
ἐπολέμησαν	πολεμέω	12	v	3	p	a	i	a	-	-	-
πρὸς	πρός	13	r	-	-	-	-	-	-	-	-
ἀλλήλους	ἀλλήλων	14	p	-	p	-	-	-	m	a	-
,	punc1	15	u	-	-	-	-	-	-	-	-
ἀρξάμενος	ἄρχω	16	v	-	s	a	p	m	m	n	-
εὐθὺς	εὐθύς2	17	d	-	-	-	-	-	-	-	-
καθισταμένου	καθιστάω	18	v	-	s	p	p	e	n	g	-
καὶ	καί	19	c	-	-	-	-	-	-	-	-
ἐλπίσας	ἐλπίζω	20	v	-	s	a	p	a	m	n	-
μέγαν	μέγας	21	a	-	s	-	-	-	m	a	-
τε	τε	22	d	-	-	-	-	-	-	-	-
ἔσεσθαι	εἰμί	23	v	-	-	f	n	m	-	-	-
καὶ	καί	24	c	-	-	-	-	-	-	-	-
ἀξιολογώτατον	ἀξιόλογος	25	a	-	s	-	-	-	m	a	s
τῶν	ὁ	26	l	-	p	-	-	-	m	g	-
προγεγενημένων	προγίγνομαι	27	v	-	p	r	p	e	m	g	-
,	punc1	28	u	-	-	-	-	-	-	-	-
τεκμαιρόμενος	τεκμαίρομαι	29	v	-	s	p	p	e	m	n	-
ὅτι	ὅτι2	30	c	-	-	-	-	-	-	-	-
ἀκμάζοντές	ἀκμάζω	31	v	-	p	p	p	a	m	n	-
τε	τε	32	d	-	-	-	-	-	-	-	-
ᾖσαν	εἶμι	33	v	3	p	i	i	a	-	-	-
ἐς	εἰς	34	r	-	-	-	-	-	-	-	-
αὐτὸν	αὐτός	35	a	-	s	-	-	-	m	a	_
ἀμφότεροι	ἀμφότερος	36	a	-	p	-	-	-	m	n	-
παρασκευῇ	παρασκευή	37	n	-	s	-	-	-	f	d	-
τῇ	ὁ	38	l	-	s	-	-	-	f	d	-
πάσῃ	πᾶς	39	a	-	s	-	-	-	f	d	-
