form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
προσήκει	προσήκω	1	v	3	s	p	i	a	-	-	-
μέν	μέν	2	d	-	-	-	-	-	-	-	-
,	punc1	3	u	-	-	-	-	-	-	-	-
ὦ	ὦ	4	i	-	-	-	-	-	-	-	-
ἄνδρες	ἀνήρ	5	n	-	p	-	-	-	m	v	-
δικασταί	δικαστής	6	n	-	p	-	-	-	m	v	-
,	punc1	7	u	-	-	-	-	-	-	-	-
πᾶσιν	πᾶς	8	a	-	p	-	-	-	m	d	-
ὑμῖν	σύ	9	p	-	p	-	-	-	m	d	-
τιμωρεῖν	τιμωρέω	10	v	-	-	p	n	a	-	-	-
ὑπὲρ	ὑπέρ	11	r	-	-	-	-	-	-	-	-
τῶν	ὁ	12	l	-	p	-	-	-	m	g	-
ἀνδρῶν	ἀνήρ	13	n	-	p	-	-	-	m	g	-
οἳ	ὅς	14	p	-	p	-	-	-	m	n	-
ἀπέθανον	ἀποθνήσκω	15	v	3	p	a	i	a	-	-	-
εὖνοι	εὔνους	16	a	-	p	-	-	-	m	n	-
ὄντες	εἰμί	17	v	-	p	p	p	a	m	n	-
τῷ	ὁ	18	l	-	s	-	-	-	n	d	-
πλήθει	πλῆθος	19	n	-	s	-	-	-	n	d	-
τῷ	ὁ	20	l	-	s	-	-	-	n	d	-
ὑμετέρῳ	ὑμέτερος	21	a	-	s	-	-	-	n	d	-
,	punc1	22	u	-	-	-	-	-	-	-	-
προσήκει	προσήκω	23	v	3	s	p	i	a	-	-	-
δὲ	δέ	24	c	-	-	-	-	-	-	-	-
κἀμοὶ	ἐγώ	25	p	1	s	-	-	-	m	d	-
οὐχ	οὐ	26	d	-	-	-	-	-	-	-	-
ἥκιστα	ἥκιστος	27	a	-	p	-	-	-	n	a	-
:	punc1	28	u	-	-	-	-	-	-	-	-

κηδεστὴς	κηδεστής	1	n	-	s	-	-	-	m	n	-
γάρ	γάρ	2	d	-	-	-	-	-	-	-	-
μοι	ἐγώ	3	p	1	s	-	-	-	m	d	-
ἦν	εἰμί	4	v	3	s	i	i	a	-	-	-
Διονυσόδωρος	Διονυσόδωρος	5	n	-	s	-	-	-	m	n	-
καὶ	καί	6	c	-	-	-	-	-	-	-	-
ἀνεψιός	ἀνεψιός	7	n	-	s	-	-	-	m	n	-
.	punc1	8	u	-	-	-	-	-	-	-	-

τυγχάνει	τυγχάνω	1	v	3	s	p	i	a	-	-	-
οὖν	οὖν	2	d	-	-	-	-	-	-	-	-
ἐμοὶ	ἐγώ	3	p	1	s	-	-	-	m	d	-
ἡ	ὁ	4	l	-	s	-	-	-	f	n	-
αὐτὴ	αὐτός	5	a	-	s	-	-	-	f	n	_
ἔχθρα	ἔχθρη	6	n	-	s	-	-	-	f	n	-
πρὸς	πρός	7	r	-	-	-	-	-	-	-	-
Ἀγόρατον	Ἀγόρατος	8	n	-	s	-	-	-	m	a	-
τουτονὶ	οὗτος	9	a	-	s	-	-	-	m	a	_
καὶ	καί	10	c	-	-	-	-	-	-	-	-
τῷ	ὁ	11	l	-	s	-	-	-	n	d	-
πλήθει	πλῆθος	12	n	-	s	-	-	-	n	d	-
τῷ	ὁ	13	l	-	s	-	-	-	n	d	-
ὑμετέρῳ	ὑμέτερος	14	a	-	s	-	-	-	n	d	-
ὑπάρχουσα	ὑπάρχω	15	v	-	s	p	p	a	f	n	-
:	punc1	16	u	-	-	-	-	-	-	-	-

ἔπραξε	πράσσω	1	v	3	s	a	i	a	-	-	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
οὗτος	οὗτος	3	p	-	s	-	-	-	m	n	-
τοιαῦτα	τοιοῦτος	4	p	-	p	-	-	-	n	a	-
,	punc1	5	u	-	-	-	-	-	-	-	-
δι᾽	διά	6	r	-	-	-	-	-	-	-	-
