form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
μοῦσαι	Μοῦσα	1	n	-	p	-	-	-	f	v	-
Πιερίηθεν	Πιερίηθεν	2	d	-	-	-	-	-	-	-	-
ἀοιδῇσιν	ἀοιδή	3	n	-	p	-	-	-	f	d	-
κλείουσαι	κλείω	4	v	-	p	p	p	a	f	v	-
δεῦτε	δεῦτε	5	d	-	-	-	-	-	-	-	-
,	,	6	u	-	-	-	-	-	-	-	-
Δί̓	Ζεύς	7	n	-	s	-	-	-	m	a	-
ἐννέπετε	ἐνέπω	8	v	2	p	p	m	a	-	-	-
,	,	9	u	-	-	-	-	-	-	-	-
σφέτερον	σφέτερος	10	a	-	s	-	-	-	m	a	-
πατέῤ	πατήρ	11	n	-	s	-	-	-	m	a	-
ὑμνείουσαι	ὑμνέω	12	v	-	p	p	p	a	f	n	-
·	·	13	u	-	-	-	-	-	-	-	-

ὅντε	ὅστε	1	p	-	s	-	-	-	m	a	-
διὰ	διά	2	r	-	-	-	-	-	-	-	-
βροτοὶ	βροτός	3	n	-	p	-	-	-	m	n	-
ἄνδρες	ἀνήρ	4	n	-	p	-	-	-	m	n	-
ὁμῶς	ὁμῶς	5	d	-	-	-	-	-	-	-	-
ἄφατοί	ἄφατος	6	a	-	p	-	-	-	m	n	-
τε	τε	7	g	-	-	-	-	-	-	-	-
φατοί	φατός	8	a	-	p	-	-	-	m	n	-
τε	τε	9	g	-	-	-	-	-	-	-	-
,	,	10	u	-	-	-	-	-	-	-	-
ῥητοί	ῥητός	11	a	-	p	-	-	-	m	n	-
τ̓	τε	12	g	-	-	-	-	-	-	-	-
ἄρρητοί	ἄρρητος	13	a	-	p	-	-	-	m	n	-
τε	τε	14	g	-	-	-	-	-	-	-	-
Διὸς	Ζεύς	15	n	-	s	-	-	-	m	g	-
μεγάλοιο	μέγας	16	a	-	s	-	-	-	m	g	-
ἕκητι	ἕκητι	17	d	-	-	-	-	-	-	-	-
.	.	18	u	-	-	-	-	-	-	-	-

ῥέα	ῥέα	1	d	-	-	-	-	-	-	-	-
μὲν	μέν	2	g	-	-	-	-	-	-	-	-
γὰρ	γάρ	3	g	-	-	-	-	-	-	-	-
βριάει	βριάω	4	v	3	s	p	i	a	-	-	-
,	,	5	u	-	-	-	-	-	-	-	-
ῥέα	ῥέα	6	d	-	-	-	-	-	-	-	-
δὲ	δέ	7	g	-	-	-	-	-	-	-	-
βριάοντα	βριάω	8	v	-	s	p	p	a	m	a	-
χαλέπτει	χαλέπτω	9	v	3	s	p	i	a	-	-	-
,	,	10	u	-	-	-	-	-	-	-	-
ῥεῖα	ῥεῖα	11	d	-	-	-	-	-	-	-	-
δ̓	δέ	12	g	-	-	-	-	-	-	-	-
ἀρίζηλον	ἀρίζηλος	13	a	-	s	-	-	-	m	a	-
μινύθει	μινύθω	14	v	3	s	p	i	a	-	-	-
καὶ	καί	15	c	-	-	-	-	-	-	-	-
ἄδηλον	ἄδηλος	16	a	-	s	-	-	-	m	a	-
ἀέξει	ἀέξω	17	v	3	s	p	i	a	-	-	-
,	,	18	u	-	-	-	-	-	-	-	-
ῥεῖα	ῥεῖα	19	d	-	-	-	-	-	-	-	-
δέ	δέ	20	g	-	-	-	-	-	-	-	-
τ̓	τε	21	g	-	-	-	-	-	-	-	-
ἰθύνει	ἰθύνω	22	v	3	s	p	i	a	-	-	-
σκολιὸν	σκολιός	23	a	-	s	-	-	-	m	a	-
καὶ	καί	24	c	-	-	-	-	-	-	-	-
ἀγήνορα	ἀγήνωρ	25	n	-	s	-	-	-	m	a	-
κάρφει	κάρφω	26	v	3	s	p	i	a	-	-	-
Ζεὺς	Ζεύς	27	n	-	s	-	-	-	m	n	-
ὑψιβρεμέτης	ὑψιβρεμέτης	28	n	-	s	-	-	-	m	n	-
,	,	29	u	-	-	-	-	-	-	-	-
ὃς	ὅς	30	p	-	s	-	-	-	m	n	-
ὑπέρτατα	ὑπέρτατος	31	a	-	p	-	-	-	n	a	-
δώματα	δῶμα	32	n	-	p	-	-	-	n	a	-
ναίει	ναίω	33	v	3	s	p	i	a	-	-	-
.	.	34	u	-	-	-	-	-	-	-	-

κλῦθι	κλύω	1	v	2	s	a	m	a	-	-	-
ἰδὼν	εἶδον	2	v	-	s	a	p	a	m	n	-
ἀίων	ἀίω	3	v	-	s	p	p	a	m	n	-
τε	τε	4	g	-	-	-	-	-	-	-	-
,	,	5	u	-	-	-	-	-	-	-	-
δίκῃ	δίκη	6	n	-	s	-	-	-	f	d	-
δ̓	δέ	7	g	-	-	-	-	-	-	-	-
ἴθυνε	ἰθύνω	8	v	2	s	p	m	a	-	-	-
θέμιστας	θέμις	9	n	-	p	-	-	-	f	a	-
τύνη	σύ	10	p	-	s	-	-	-	-	n	-
·	·	11	u	-	-	-	-	-	-	-	-

