form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
Ἀντιφάνης	Ἀντιφάνης	1	n	-	s	-	-	-	m	n	-
ὁ	ὁ	2	l	-	s	-	-	-	m	n	-
κωμωδιοποιός	κωμωδιοποιός	3	n	-	s	-	-	-	m	n	-
,	,	4	u	-	-	-	-	-	-	-	-
ἑταῖρε	ἑταῖρος	5	n	-	s	-	-	-	m	v	-
Τιμόκρατες	Τιμοκράτης	6	n	-	s	-	-	-	m	v	-
,	,	7	u	-	-	-	-	-	-	-	-
ὡς	ὡς	8	c	-	-	-	-	-	-	-	-
ἀνεγίνωσκέ	ἀναγιγνώσκω	9	v	3	s	i	i	a	-	-	-
τινα	τις	10	p	-	s	-	-	-	f	a	-
τῷ	ὁ	11	l	-	s	-	-	-	m	d	-
βασιλεῖ	βασιλεύς	12	n	-	s	-	-	-	m	d	-
Ἀλεξάνδρῳ	̓Αλέξανδρος	13	n	-	s	-	-	-	m	d	-
τῶν	ὁ	14	l	-	p	-	-	-	f	g	-
ἑαυτοῦ	ἑαυτοῦ	15	p	-	s	-	-	-	m	g	-
κωμῳδιῶν	κωμῳδία	16	n	-	p	-	-	-	f	g	-
,	,	17	u	-	-	-	-	-	-	-	-
ὁ	ὁ	18	l	-	s	-	-	-	m	n	-
δ̓	δέ	19	c	-	-	-	-	-	-	-	-
δῆλος	δῆλος	20	a	-	s	-	-	-	m	n	-
ἦν	εἰμί	21	v	3	s	i	i	a	-	-	-
οὐ	οὐ	22	d	-	-	-	-	-	-	-	-
πάνυ	πάνυ	23	d	-	-	-	-	-	-	-	-
τι	τις	24	p	-	s	-	-	-	n	a	-
ἀποδεχόμενος	ἀποδέχομαι	25	v	-	s	p	p	e	m	n	-
,	,	26	u	-	-	-	-	-	-	-	-
δεῖ	δέω	27	v	3	s	p	i	a	-	-	-
γάρ	γάρ	28	d	-	-	-	-	-	-	-	-
,	,	29	u	-	-	-	-	-	-	-	-
ἔφησεν	φημί	30	v	3	s	a	i	a	-	-	-
,	,	31	u	-	-	-	-	-	-	-	-
ὦ	ὦ	32	i	-	-	-	-	-	-	-	-
βασιλεῦ	βασιλεύς	33	n	-	s	-	-	-	m	v	-
,	,	34	u	-	-	-	-	-	-	-	-
τὸν	ὁ	35	l	-	s	-	-	-	m	a	-
ταῦτα	οὗτος	36	p	-	p	-	-	-	n	a	-
ἀποδεχόμενον	ἀποδέχομαι	37	v	-	s	p	p	e	m	a	-
ἀπὸ	ἀπό	38	r	-	-	-	-	-	-	-	-
συμβόλων	σύμβολος	39	n	-	p	-	-	-	m	g	-
τε	τε	40	d	-	-	-	-	-	-	-	-
πολλάκις	πολλάκις	41	d	-	-	-	-	-	-	-	-
δεδειπνηκέναι	δειπνέω	42	v	-	-	r	n	a	-	-	-
καὶ	καί	43	c	-	-	-	-	-	-	-	-
περὶ	περί	44	r	-	-	-	-	-	-	-	-
ἑταίρας	ἑταίρα	45	n	-	s	-	-	-	f	d	-
πλεονάκις	πλεονάκις	46	d	-	-	-	-	-	-	-	-
καὶ	καί	47	d	-	-	-	-	-	-	-	-
εἰληφέναι	λαμβάνω	48	v	-	-	r	n	a	-	-	-
καὶ	καί	49	c	-	-	-	-	-	-	-	-
δεδωκέναι	δίδωμι	50	v	-	-	r	n	a	-	-	-
πληγάς	πληγή	51	n	-	p	-	-	-	f	a	-
,	,	52	u	-	-	-	-	-	-	-	-
ὥς	ὡς	53	c	-	-	-	-	-	-	-	-
φησι	φημί	54	v	3	s	p	i	a	-	-	-
Λυκόφρων	Λυκόφρων	55	n	-	s	-	-	-	m	n	-
ὁ	ὁ	56	l	-	s	-	-	-	m	n	-
Χαλκιδεὺς	Χαλκιδεύς	57	a	-	s	-	-	-	m	n	-
ἐν	ἐν	58	r	-	-	-	-	-	-	-	-
τοῖς	ὁ	59	l	-	p	-	-	-	m	d	-
περὶ	περί	60	r	-	-	-	-	-	-	-	-
Κωμῳδίας	κωμῳδία	61	n	-	s	-	-	-	f	g	-
.	.	62	u	-	-	-	-	-	-	-	-

ἡμεῖς	ἐγώ	1	p	1	p	-	-	-	m	n	-
οὖν	οὖν	2	d	-	-	-	-	-	-	-	-
τὸν	ὁ	3	l	-	s	-	-	-	m	a	-
περὶ	περί	4	r	-	-	-	-	-	-	-	-
ἐρωτικῶν	ἐρωτικός	5	a	-	p	-	-	-	f	g	-
λόγον	λόγος	6	n	-	s	-	-	-	m	a	-
ἐνταῦθα	ἐνταῦθα	7	d	-	-	-	-	-	-	-	-
μέλλοντες	μέλλω	8	v	-	p	p	p	a	m	n	-
κατατάττειν	κατατάσσω	9	v	-	-	p	n	a	-	-	-
(	(	10	u	-	-	-	-	-	-	-	-
ἐγένοντο	γίγνομαι	11	v	3	p	a	i	m	-	-	-
γὰρ	γάρ	12	d	-	-	-	-	-	-	-	-
καὶ	καί	13	d	-	-	-	-	-	-	-	-
περὶ	περί	14	r	-	-	-	-	-	-	-	-
γαμετῶν	γαμετή	15	n	-	p	-	-	-	f	g	-
καὶ	καί	16	c	-	-	-	-	-	-	-	-
ἑταιρῶν	ἑταίρα	17	n	-	p	-	-	-	f	g	-
πολλάκις	πολλάκις	18	d	-	-	-	-	-	-	-	-
λόγοι	λόγος	19	n	-	p	-	-	-	m	n	-
)	)	20	u	-	-	-	-	-	-	-	-
εἰδόσιν	οἶδα	21	v	-	p	r	p	a	m	d	-
ἐκτιθέμενοι	ἐκτίθημι	22	v	-	p	p	p	e	m	n	-
τὴν	ὁ	23	l	-	s	-	-	-	f	a	-
ἱστορίαν	ἱστορία	24	n	-	s	-	-	-	f	a	-
τῶν	ὁ	25	l	-	p	-	-	-	f	g	-
Μουσῶν	Μοῦσα	26	n	-	p	-	-	-	f	g	-
τὴν	ὁ	27	l	-	s	-	-	-	f	a	-
