form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
Ἀρπάγῳ	Ἅρπαγος	1	n	-	s	-	-	-	m	d	-
μὲν	μέν	2	d	-	-	-	-	-	-	-	-
Ἀστυάγης	Ἀστυάγης	3	n	-	s	-	-	-	m	n	-
δίκην	δίκη	4	n	-	s	-	-	-	f	a	-
ταύτην	οὗτος	5	a	-	s	-	-	-	f	a	-
ἐπέθηκε	ἐπιτίθημι	6	v	3	s	a	i	a	-	-	-
,	,	7	u	-	-	-	-	-	-	-	-
Κύρου	Κῦρος	8	n	-	s	-	-	-	m	g	-
δὲ	δέ	9	c	-	-	-	-	-	-	-	-
πέρι	περί	10	r	-	-	-	-	-	-	-	-
βουλεύων	βουλεύω	11	v	-	s	p	p	a	m	n	-
ἐκάλεε	καλέω	12	v	3	s	i	i	a	-	-	-
τοὺς	ὁ	13	l	-	p	-	-	-	m	a	-
αὐτοὺς	αὐτός	14	p	-	p	-	-	-	m	a	-
τῶν	ὁ	15	l	-	p	-	-	-	m	g	-
Μάγων	Μάγων	16	n	-	s	-	-	-	m	n	-
οἳ	ὅς	17	p	-	p	-	-	-	m	n	-
τὸ	ὁ	18	l	-	s	-	-	-	n	a	-
ἐνύπνιὸν	ἐνύπνιον	19	n	-	s	-	-	-	n	a	-
οἱ	ἕ	20	p	-	s	-	-	-	m	d	-
ταύτῃ	ταύτῃ	21	d	-	-	-	-	-	-	-	-
ἔκριναν	κρίνω	22	v	3	p	a	i	a	-	-	-
.	.	23	u	-	-	-	-	-	-	-	-

ἀπικομένους	ἀφικνέομαι	1	v	-	p	a	p	m	m	a	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
εἴρετο	ἔρομαι	3	v	3	s	i	i	e	-	-	-
ὁ	ὁ	4	l	-	s	-	-	-	m	n	-
Ἀστυάγης	Ἀστυάγης	5	n	-	s	-	-	-	m	n	-
τῇ	ὅς	6	p	-	s	-	-	-	f	d	-
ἔκρινάν	κρίνω	7	v	3	p	a	i	a	-	-	-
οἱ	ἕ	8	p	-	s	-	-	-	m	d	-
τὴν	ὁ	9	l	-	s	-	-	-	f	a	-
ὄψιν	ὄψις	10	n	-	s	-	-	-	f	a	-
.	.	11	u	-	-	-	-	-	-	-	-

οἳ	ὁ	1	l	-	p	-	-	-	m	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
κατὰ	κατά	3	r	-	-	-	-	-	-	-	-
ταὐτὰ	αὐτός	4	p	-	p	-	-	-	n	a	-
εἶπαν	εἶπον	5	v	3	p	a	i	a	-	-	-
λέγοντες	λέγω3	6	v	-	p	p	p	a	m	n	-
ὡς	ὡς	7	c	-	-	-	-	-	-	-	-
βασιλεῦσαι	βασιλεύω	8	v	-	-	a	n	a	-	-	-
χρῆν	χρή	9	v	3	s	i	i	a	-	-	-
τὸν	ὁ	10	l	-	s	-	-	-	m	a	-
παῖδα	παῖς	11	n	-	s	-	-	-	m	a	-
,	,	12	u	-	-	-	-	-	-	-	-
εἰ	εἰ	13	c	-	-	-	-	-	-	-	-
