form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
ὅτι	ὅτι2	1	c	-	-	-	-	-	-	-	-
μὲν	μέν	2	d	-	-	-	-	-	-	-	-
δὴ	δή	3	d	-	-	-	-	-	-	-	-
καλλίστη	καλός	4	a	-	s	-	-	-	f	n	s
καὶ	καί	5	c	-	-	-	-	-	-	-	-
μεγίστη	μέγας	6	a	-	s	-	-	-	f	n	s
τῶν	ὁ	7	l	-	p	-	-	-	f	g	-
ἐν	ἐν	8	r	-	-	-	-	-	-	-	-
τῇ	ὁ	9	l	-	s	-	-	-	f	d	-
Ἀσίᾳ	Ἀσία	10	n	-	s	-	-	-	f	d	-
ἡ	ὁ	11	l	-	s	-	-	-	f	n	-
Κύρου	Κῦρος	12	n	-	s	-	-	-	m	g	-
βασιλεία	βασίλεια	13	n	-	s	-	-	-	f	n	-
ἐγένετο	γίγνομαι	14	v	3	s	a	i	m	-	-	-
αὐτὴ	αὐτός	15	a	-	s	-	-	-	f	n	_
ἑαυτῇ	ἑαυτοῦ	16	p	-	s	-	-	-	f	d	-
μαρτυρεῖ	μαρτυρέω	17	v	3	s	p	i	a	-	-	-
.	.	18	u	-	-	-	-	-	-	-	-

ὡρίσθη	ὁρίζω	1	v	3	s	a	i	p	-	-	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
πρὸς	πρός	3	r	-	-	-	-	-	-	-	-
ἕω	ἠώς	4	n	-	s	-	-	-	f	a	-
μὲν	μέν	5	d	-	-	-	-	-	-	-	-
τῇ	ὁ	6	l	-	s	-	-	-	f	d	-
Ἐρυθρᾷ	Ἐρυθραί	7	n	-	s	-	-	-	f	d	-
θαλάττῃ	θάλασσα	8	n	-	s	-	-	-	f	d	-
,	,	9	u	-	-	-	-	-	-	-	-
πρὸς	πρός	10	r	-	-	-	-	-	-	-	-
ἄρκτον	ἄρκτος	11	n	-	s	-	-	-	f	a	-
δὲ	δέ	12	d	-	-	-	-	-	-	-	-
τῷ	ὁ	13	l	-	s	-	-	-	m	d	-
Εὐξείνῳ	Εὔξεινος	14	n	-	s	-	-	-	m	d	-
πόντῳ	πόντος	15	n	-	s	-	-	-	m	d	-
,	,	16	u	-	-	-	-	-	-	-	-
πρὸς	πρός	17	r	-	-	-	-	-	-	-	-
ἑσπέραν	ἑσπέρα	18	n	-	s	-	-	-	f	a	-
δὲ	δέ	19	d	-	-	-	-	-	-	-	-
Κύπρῳ	Κύπρος	20	n	-	s	-	-	-	f	d	-
καὶ	καί	21	c	-	-	-	-	-	-	-	-
Αἰγύπτῳ	Αἴγυπτος	22	n	-	s	-	-	-	f	d	-
,	,	23	u	-	-	-	-	-	-	-	-
πρὸς	πρός	24	r	-	-	-	-	-	-	-	-
μεσημβρίαν	μεσημβρία	25	n	-	s	-	-	-	f	a	-
δὲ	δέ	26	c	-	-	-	-	-	-	-	-
Αἰθιοπίᾳ	Αἰθιοπία	27	n	-	s	-	-	-	f	d	-
.	.	28	u	-	-	-	-	-	-	-	-

τοσαύτη	τοσοῦτος	1	a	-	s	-	-	-	f	n	_
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
γενομένη	γίγνομαι	3	v	-	s	a	p	m	f	n	-
μιᾷ	εἷς	4	a	-	s	-	-	-	f	d	-
γνώμῃ	γνώμη	5	n	-	s	-	-	-	f	d	-
τῇ	ὁ	6	l	-	s	-	-	-	f	d	-
Κύρου	Κῦρος	7	n	-	s	-	-	-	m	g	-
ἐκυβερνᾶτο	κυβερνάω	8	v	3	s	i	i	e	-	-	-
,	,	9	u	-	-	-	-	-	-	-	-
καὶ	καί	10	c	-	-	-	-	-	-	-	-
ἐκεῖνός	ἐκεῖνος	11	p	-	s	-	-	-	m	n	-
τε	τε	12	d	-	-	-	-	-	-	-	-
τοὺς	ὁ	13	l	-	p	-	-	-	m	a	-
ὑφ’	ὑπό	14	r	-	-	-	-	-	-	-	-
ἑαυτῷ	ἑαυτοῦ	15	p	-	s	-	-	-	m	d	-
ὥσπερ	ὥσπερ	16	c	-	-	-	-	-	-	-	-
ἑαυτοῦ	ἑαυτοῦ	17	p	-	s	-	-	-	m	g	-
παῖδας	παῖς	18	n	-	p	-	-	-	m	a	-
ἐτίμα	τιμάω	19	v	3	s	i	i	a	-	-	-
τε	τε	20	d	-	-	-	-	-	-	-	-
καὶ	καί	21	c	-	-	-	-	-	-	-	-
ἐθεράπευεν	θεραπεύω	22	v	3	s	i	i	a	-	-	-
,	,	23	u	-	-	-	-	-	-	-	-
οἵ	ὁ	24	l	-	p	-	-	-	m	n	-
τε	τε	25	c	-	-	-	-	-	-	-	-
ἀρχόμενοι	ἄρχω	26	v	-	p	p	p	e	m	n	-
Κῦρον	Κῦρος	27	n	-	s	-	-	-	m	a	-
ὡς	ὡς	28	c	-	-	-	-	-	-	-	-
πατέρα	πατήρ	29	n	-	s	-	-	-	m	a	-
ἐσέβοντο	σέβομαι	30	v	3	p	i	i	e	-	-	-
.	.	31	u	-	-	-	-	-	-	-	-

ἐπεὶ	ἐπεί	1	c	-	-	-	-	-	-	-	-
μέντοι	μέντοι	2	d	-	-	-	-	-	-	-	-
Κῦρος	Κῦρος	3	n	-	s	-	-	-	m	n	-
ἐτελεύτησεν	τελευτάω	4	v	3	s	a	i	a	-	-	-
,	,	5	u	-	-	-	-	-	-	-	-
εὐθὺς	εὐθύς2	6	d	-	-	-	-	-	-	-	-
μὲν	μέν	7	d	-	-	-	-	-	-	-	-
αὐτοῦ	αὐτός	8	p	-	s	-	-	-	m	g	-
οἱ	ὁ	9	l	-	p	-	-	-	m	n	-
παῖδες	παῖς	10	n	-	p	-	-	-	m	n	-
ἐστασίαζον	στασιάζω	11	v	3	p	i	i	a	-	-	-
,	,	12	u	-	-	-	-	-	-	-	-
εὐθὺς	εὐθύς2	13	d	-	-	-	-	-	-	-	-
δὲ	δέ	14	d	-	-	-	-	-	-	-	-
πόλεις	πόλις	15	n	-	p	-	-	-	f	n	-
καὶ	καί	16	c	-	-	-	-	-	-	-	-
ἔθνη	ἔθνος	17	n	-	p	-	-	-	n	n	-
ἀφίσταντο	ἀφίστημι	18	v	3	p	i	i	e	-	-	-
,	,	19	u	-	-	-	-	-	-	-	-
πάντα	πᾶς	20	a	-	p	-	-	-	n	n	-
δ’	δέ	21	c	-	-	-	-	-	-	-	-
ἐπὶ	ἐπί	22	r	-	-	-	-	-	-	-	-
τὸ	ὁ	23	l	-	s	-	-	-	n	a	-
χεῖρον	χείρων	24	a	-	s	-	-	-	n	a	c
ἐτρέποντο	τρέπω	25	v	3	p	i	i	e	-	-	-
.	.	26	u	-	-	-	-	-	-	-	-

ὡς	ὡς	1	c	-	-	-	-	-	-	-	-
δ’	δέ	2	d	-	-	-	-	-	-	-	-
ἀληθῆ	ἀληθής	3	a	-	p	-	-	-	n	a	-
λέγω	λέγω3	4	v	1	s	p	i	a	-	-	-
ἄρξομαι	ἄρχω	5	v	1	s	f	i	m	-	-	-
διδάσκων	διδάσκω	6	v	-	s	p	p	a	m	n	-
ἐκ	ἐκ	7	r	-	-	-	-	-	-	-	-
τῶν	ὁ	8	l	-	p	-	-	-	n	g	-
θείων	θεῖος1	9	a	-	p	-	-	-	n	g	-
.	.	10	u	-	-	-	-	-	-	-	-

οἶδα	οἶδα	1	v	1	s	r	i	a	-	-	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
ὅτι	ὅτι2	3	c	-	-	-	-	-	-	-	-
πρότερον	πρότερος	4	a	-	s	-	-	-	n	a	-
μὲν	μέν	5	d	-	-	-	-	-	-	-	-
βασιλεὺς	βασιλεύς	6	n	-	s	-	-	-	m	n	-
καὶ	καί	7	c	-	-	-	-	-	-	-	-
οἱ	ὁ	8	l	-	p	-	-	-	m	n	-
ὑπ’	ὑπό	9	r	-	-	-	-	-	-	-	-
αὐτῷ	αὐτός	10	p	-	s	-	-	-	m	d	-
καὶ	καί	11	d	-	-	-	-	-	-	-	-
τοῖς	ὁ	12	l	-	p	-	-	-	m	d	-
τὰ	ὁ	13	l	-	p	-	-	-	n	a	-
ἔσχατα	ἔσχατος	14	a	-	p	-	-	-	n	a	-
πεποιηκόσιν	ποιέω	15	v	-	p	r	p	a	m	d	-
εἴ	εἰ	16	c	-	-	-	-	-	-	-	-
-τε	-τε	17	d	-	-	-	-	-	-	-	-
ὅρκους	ὅρκος	18	n	-	p	-	-	-	m	a	-
