form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
περὶ	περί	1	r	-	-	-	-	-	-	-	-
Λυκούργου	Λυκοῦργος	2	n	-	s	-	-	-	m	g	-
τοῦ	ὁ	3	l	-	s	-	-	-	m	g	-
νομοθέτου	νομοθέτης	4	n	-	s	-	-	-	m	g	-
καθόλου	καθόλου	5	d	-	-	-	-	-	-	-	-
μὲν	μέν	6	d	-	-	-	-	-	-	-	-
οὐδὲν	οὐδείς	7	p	-	s	-	-	-	n	a	-
ἔστιν	εἰμί	8	v	3	s	p	i	a	-	-	-
εἰπεῖν	εἶπον	9	v	-	-	a	n	a	-	-	-
ἀναμφισβήτητον	ἀναμφισβήτητος	10	a	-	s	-	-	-	n	a	-
,	,	11	u	-	-	-	-	-	-	-	-
οὗ	ὅς	12	p	-	s	-	-	-	m	g	-
γε	γε	13	d	-	-	-	-	-	-	-	-
καὶ	καί	14	d	-	-	-	-	-	-	-	-
γένος	γένος	15	n	-	s	-	-	-	n	n	-
καὶ	καί	16	d	-	-	-	-	-	-	-	-
ἀποδημία	ἀποδημία	17	n	-	d	-	-	-	f	n	-
καὶ	καί	18	d	-	-	-	-	-	-	-	-
τελευτὴ	τελευτή	19	n	-	s	-	-	-	f	n	-
καὶ	καί	20	c	-	-	-	-	-	-	-	-
πρὸς	πρός	21	r	-	-	-	-	-	-	-	-
ἅπασιν	ἅπας	22	a	-	p	-	-	-	m	d	-
ἡ	ὁ	23	l	-	s	-	-	-	f	n	-
περὶ	περί	24	r	-	-	-	-	-	-	-	-
τοὺς	ὁ	25	l	-	p	-	-	-	m	a	-
νόμους	νόμος	26	n	-	p	-	-	-	m	a	-
αὐτοῦ	αὐτός	27	p	-	s	-	-	-	m	g	-
καὶ	καί	28	c	-	-	-	-	-	-	-	-
τὴν	ὁ	29	l	-	s	-	-	-	f	a	-
πολιτείαν	πολιτεία	30	n	-	s	-	-	-	f	a	-
πραγματεία	πραγματεία	31	n	-	s	-	-	-	f	n	-
διαφόρους	διάφορος	32	a	-	p	-	-	-	f	a	-
ἔσχηκεν	ἔχω	33	v	3	p	l	i	a	-	-	-
ἱστορίας	ἱστορία	34	n	-	p	-	-	-	f	a	-
,	,	35	u	-	-	-	-	-	-	-	-
ἥκιστα	ἥκιστος	36	a	-	p	-	-	-	n	a	-
δὲ	δέ	37	c	-	-	-	-	-	-	-	-
οἱ	ὁ	38	l	-	p	-	-	-	m	n	-
χρόνοι	χρόνος	39	n	-	p	-	-	-	m	n	-
καθ ̓	κατά	40	r	-	-	-	-	-	-	-	-
οὓς	ὅς	41	p	-	p	-	-	-	m	a	-
γέγονεν	γίγνομαι	42	v	3	s	r	i	a	-	-	-
ὁ	ὁ	43	l	-	s	-	-	-	m	n	-
ἀνὴρ	ἀνήρ	44	n	-	s	-	-	-	m	n	-
ὁμολογοῦνται	ὁμολογέω	45	v	3	p	p	i	e	-	-	-
.	.	46	u	-	-	-	-	-	-	-	-

οἱ	ὁ	1	l	-	p	-	-	-	m	n	-
μὲν	μέν	2	d	-	-	-	-	-	-	-	-
γάρ	γάρ	3	d	-	-	-	-	-	-	-	-
Ἰφίτῳ	Ἴφιτος	4	n	-	s	-	-	-	m	d	-
συνακμάσαι	συνακμάζω	5	v	-	-	a	n	a	-	-	-
καὶ	καί	6	c	-	-	-	-	-	-	-	-
συνδιαθεῖναι	σύν-διατίθημι	7	v	-	-	a	n	a	-	-	-
τὴν	ὁ	8	l	-	s	-	-	-	f	a	-
Ὀλυμπιακὴν	Ὀλυμπιακός	9	a	-	s	-	-	-	f	a	-
ἐκεχειρίαν	ἐκεχειρία	10	n	-	s	-	-	-	f	a	-
λέγουσιν	λέγω3	11	v	3	p	p	i	a	-	-	-
αὐτόν	αὐτός	12	p	-	s	-	-	-	m	a	-
,	,	13	u	-	-	-	-	-	-	-	-
ὧν	ὅς	14	p	-	p	-	-	-	m	g	-
ἐστι	εἰμί	15	v	3	s	p	i	a	-	-	-
καὶ	καί	16	d	-	-	-	-	-	-	-	-
Ἀριστοτέλης	Ἀριστοτέλης	17	n	-	p	-	-	-	m	a	-
ὁ	ὁ	18	l	-	s	-	-	-	m	n	-
φιλόσοφος	φιλόσοφος	19	n	-	s	-	-	-	m	n	-
,	,	20	u	-	-	-	-	-	-	-	-
τεκμήριον	τεκμήριον	21	n	-	s	-	-	-	n	a	-
προσφέρων	προσφέρω	22	v	-	s	p	p	a	m	n	-
τὸν	ὁ	23	l	-	s	-	-	-	m	a	-
Ὀλυμπίασι	Ὀλυμπία	24	d	-	-	-	-	-	-	-	-
δίσκον	δίσκος	25	n	-	s	-	-	-	m	a	-
ἐν	εἰς	26	r	-	-	-	-	-	-	-	-
ᾧ	ὅς	27	p	-	s	-	-	-	m	d	-
τοὔνομα	ὄνομα	28	n	-	s	-	-	-	n	n	-
τοῦ	ὁ	29	l	-	s	-	-	-	m	g	-
Λυκούργου	Λυκοῦργος	30	n	-	s	-	-	-	m	g	-
διασώζεται	διασῴζω	31	v	3	s	p	i	e	-	-	-
καταγεγραμμένον	καταγράφω	32	v	-	s	r	p	e	n	n	-
:	:	33	u	-	-	-	-	-	-	-	-

