form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
πρῶτον	πρῶτος	1	a	-	s	-	-	-	n	a	-
μέν	μέν	2	d	-	-	-	-	-	-	-	-
,	,	3	u	-	-	-	-	-	-	-	-
ὦ	ὦ	4	i	-	-	-	-	-	-	-	-
ἄνδρες	ἀνήρ	5	n	-	p	-	-	-	m	v	-
Ἀθηναῖοι	Ἀθηναῖος	6	a	-	p	-	-	-	m	v	-
,	,	7	u	-	-	-	-	-	-	-	-
τοῖς	ὁ	8	l	-	p	-	-	-	m	d	-
θεοῖς	θεός	9	n	-	p	-	-	-	m	d	-
εὔχομαι	εὔχομαι	10	v	1	s	p	i	e	-	-	-
πᾶσι	πᾶς	11	a	-	p	-	-	-	m	d	-
καὶ	καί	12	c	-	-	-	-	-	-	-	-
πάσαις	πᾶς	13	a	-	p	-	-	-	f	d	-
,	,	14	u	-	-	-	-	-	-	-	-
ὅσην	ὅσος	15	a	-	s	-	-	-	f	a	-
εὔνοιαν	εὔνοια	16	n	-	s	-	-	-	f	a	-
ἔχων	ἔχω	17	v	-	s	p	p	a	m	n	-
ἐγὼ	ἐγώ	18	p	1	s	-	-	-	m	n	-
διατελῶ	διατελέω	19	v	1	s	p	i	a	-	-	-
τῇ	ὁ	20	l	-	s	-	-	-	f	d	-
τε	τε	21	d	-	-	-	-	-	-	-	-
πόλει	πόλις	22	n	-	s	-	-	-	f	d	-
καὶ	καί	23	c	-	-	-	-	-	-	-	-
πᾶσιν	πᾶς	24	a	-	p	-	-	-	m	d	-
ὑμῖν	σύ	25	p	-	p	-	-	-	m	d	-
,	,	26	u	-	-	-	-	-	-	-	-
τοσαύτην	τοσοῦτος	27	p	-	s	-	-	-	f	a	-
ὑπάρξαι	ὑπάρχω	28	v	-	-	a	n	a	-	-	-
μοι	ἐγώ	29	p	1	s	-	-	-	m	d	-
παρ ̓	παρά	30	r	-	-	-	-	-	-	-	-
ὑμῶν	σύ	31	p	-	p	-	-	-	m	g	-
εἰς	εἰς	32	r	-	-	-	-	-	-	-	-
τουτονὶ	οὗτος	33	a	-	s	-	-	-	m	a	_
τὸν	ὁ	34	l	-	s	-	-	-	m	a	-
ἀγῶνα	ἀγών	35	n	-	s	-	-	-	m	a	-
,	,	36	u	-	-	-	-	-	-	-	-
ἔπειθ ̓	ἔπειθ ̓	37	c	-	-	-	-	-	-	-	-
ὅπερ	ὅσπερ	38	p	-	s	-	-	-	n	n	-
ἐστὶ	εἰμί	39	v	3	s	p	i	a	-	-	-
μάλισθ ̓	μάλιστα	40	d	-	-	-	-	-	-	-	-
ὑπὲρ	ὑπέρ	41	r	-	-	-	-	-	-	-	-
