form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
οὐδένα	οὐδείς	1	p	-	s	-	-	-	m	a	-
πώποτε	πώποτε	2	d	-	-	-	-	-	-	-	-
τῶν	ὁ	3	l	-	p	-	-	-	m	g	-
πολιτῶν	πολίτης	4	n	-	p	-	-	-	m	g	-
,	,	5	u	-	-	-	-	-	-	-	-
ὦ	ὦ	6	i	-	-	-	-	-	-	-	-
ἄνδρες	ἀνήρ	7	n	-	p	-	-	-	m	v	-
Ἀθηναῖοι	Ἀθηναῖος	8	a	-	p	-	-	-	m	v	-
,	,	9	u	-	-	-	-	-	-	-	-
οὔ	οὐ	10	d	-	-	-	-	-	-	-	-
-τε	-τε	11	d	-	-	-	-	-	-	-	-
γραφὴν	γραφής	12	n	-	s	-	-	-	m	a	-
γραψάμενος	γράφω	13	v	-	s	a	p	m	m	n	-
οὔ	οὐ	14	d	-	-	-	-	-	-	-	-
-τ ̓	-τ ̓	15	c	-	-	-	-	-	-	-	-
ἐν	ἐν	16	r	-	-	-	-	-	-	-	-
εὐθύναις	εὔθυνα	17	n	-	p	-	-	-	f	d	-
λυπήσας	λυπέω	18	v	-	s	a	p	a	m	n	-
,	,	19	u	-	-	-	-	-	-	-	-
ἀλλ ̓	ἀλλά	20	c	-	-	-	-	-	-	-	-
ὡς	ὡς	21	c	-	-	-	-	-	-	-	-
ἔγωγε	ἐγώ	22	p	1	s	-	-	-	m	n	-
νομίζω	νομίζω	23	v	1	s	p	i	a	-	-	-
μέτριον	μέτριος	24	a	-	s	-	-	-	m	a	-
ἐμαυτὸν	ἐμαυτοῦ	25	p	-	s	-	-	-	m	a	-
πρὸς	πρός	26	r	-	-	-	-	-	-	-	-
ἕκαστα	ἕκαστος	27	a	-	p	-	-	-	n	a	-
τούτων	οὗτος	28	p	-	p	-	-	-	n	g	-
παρεσχηκώς	παρέχω	29	v	-	s	r	p	a	m	n	-
,	,	30	u	-	-	-	-	-	-	-	-
