form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
τὰ	ὁ	1	l	-	p	-	-	-	n	a	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
πρὸ	πρό	3	r	-	-	-	-	-	-	-	-
αὐτῶν	αὐτός	4	p	-	p	-	-	-	n	g	-
καὶ	καί	5	c	-	-	-	-	-	-	-	-
τὰ	ὁ	6	l	-	p	-	-	-	n	a	-
ἔτι	ἔτι	7	d	-	-	-	-	-	-	-	-
παλαίτερα	παλαιός	8	a	-	p	-	-	-	n	a	c
σαφῶς	σαφής	9	d	-	-	-	-	-	-	-	-
μὲν	μέν	10	d	-	-	-	-	-	-	-	-
εὑρεῖν	εὑρίσκω	11	v	-	-	a	n	a	-	-	-
διὰ	διά	12	r	-	-	-	-	-	-	-	-
χρόνου	χρόνος	13	n	-	s	-	-	-	m	g	-
πλῆθος	πλῆθος	14	n	-	s	-	-	-	n	a	-
ἀδύνατα	ἀδύνατος	15	a	-	p	-	-	-	n	n	-
ἦν	εἰμί	16	v	3	s	i	i	a	-	-	-
,	,	17	u	-	-	-	-	-	-	-	-
ἐκ	ἐκ	18	r	-	-	-	-	-	-	-	-
δὲ	δέ	19	c	-	-	-	-	-	-	-	-
τεκμηρίων	τεκμήριον	20	n	-	p	-	-	-	n	g	-
ὧν	ὅς	21	p	-	p	-	-	-	n	g	-
ἐπὶ	ἐπί	22	r	-	-	-	-	-	-	-	-
μακρότατον	μακρός	23	a	-	s	-	-	-	n	a	s
σκοποῦντί	σκοπέω	24	v	-	s	p	p	a	m	d	-
μοι	ἐγώ	25	p	1	s	-	-	-	m	d	-
πιστεῦσαι	πιστεύω	26	v	-	-	a	n	a	-	-	-
ξυμβαίνει	συμβαίνω	27	v	3	s	p	i	a	-	-	-
οὐ	οὐ	28	d	-	-	-	-	-	-	-	-
μεγάλα	μέγας	29	a	-	p	-	-	-	n	a	-
νομίζω	νομίζω	30	v	1	s	p	i	a	-	-	-
γενέσθαι	γίγνομαι	31	v	-	-	a	n	m	-	-	-
