form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
ἐπεὶ	ἐπεί	1	c	-	-	-	-	-	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
καὶ	καί	3	d	-	-	-	-	-	-	-	-
τῶν	ὁ	4	l	-	p	-	-	-	m	g	-
πολιτικῶν	πολιτικός	5	a	-	p	-	-	-	m	g	-
οἶδά	οἶδα	6	v	1	s	r	i	a	-	-	-
τινας	τις	7	p	-	p	-	-	-	m	a	-
μνημονεύοντας	μνημονεύω	8	v	-	p	p	p	a	m	a	-
αὐτῶν	αὐτός	9	p	-	p	-	-	-	f	g	-
ἢ	ἢ	10	d	-	-	-	-	-	-	-	_
κατηγοροῦντας	κατηγορέω	11	v	-	p	p	p	a	m	a	-
ἢ	ἤ1	12	c	-	-	-	-	-	-	-	-
ἀπολογουμένους	ἀπολογέομαι	13	v	-	p	p	p	e	m	a	-
,	,	14	u	-	-	-	-	-	-	-	-
μνησθήσομαι	μιμνήσκω	15	v	1	s	f	i	p	-	-	-
καὶ	καί	16	d	-	-	-	-	-	-	-	-
τούτων	οὗτος	17	p	-	p	-	-	-	m	g	-
.	.	18	u	-	-	-	-	-	-	-	-

Δημοσθένης	Δημοσθένης	1	n	-	s	-	-	-	m	n	-
μὲν	μέν	2	d	-	-	-	-	-	-	-	-
γὰρ	γάρ	3	d	-	-	-	-	-	-	-	-
ἐν	ἐν	4	r	-	-	-	-	-	-	-	-
τῷ	ὁ	5	l	-	s	-	-	-	m	d	-
κατὰ	κατά	6	r	-	-	-	-	-	-	-	-
Ἀνδροτίωνος	Ἀνδροτίων	7	n	-	s	-	-	-	m	g	-
Σινώπης	Σινώπη	8	n	-	s	-	-	-	f	g	-
μέμνηται	μιμνήσκω	9	v	3	s	r	i	e	-	-	-
καὶ	καί	10	c	-	-	-	-	-	-	-	-
Φανοστράτης	Φανοστράτη	11	n	-	s	-	-	-	f	g	-
.	.	12	u	-	-	-	-	-	-	-	-

καὶ	καί	1	d	-	-	-	-	-	-	-	-
περὶ	περί	2	r	-	-	-	-	-	-	-	-
μὲν	μέν	3	d	-	-	-	-	-	-	-	-
τῆς	ὁ	4	l	-	s	-	-	-	f	g	-
Σινώπης	Σινώπη	5	n	-	s	-	-	-	f	g	-
Ἡρόδικος	Ἡρόδικος	6	n	-	s	-	-	-	m	n	-
