form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
ὁπόσα	ὁπόσος	1	a	-	p	-	-	-	n	n	-
μὲν	μέν	2	d	-	-	-	-	-	-	-	-
τῶν	ὁ	3	l	-	p	-	-	-	n	g	-
πραγμάτων	πρᾶγμα	4	n	-	p	-	-	-	n	g	-
ὑπὸ	ὑπό	5	r	-	-	-	-	-	-	-	-
τῶν	ὁ	6	l	-	p	-	-	-	m	g	-
ἐπιτυχόντων	ἐπιτυγχάνω	7	v	-	p	a	p	a	m	g	-
ἐπιβουλεύεται	ἐπιβουλεύω	8	v	3	s	p	i	e	-	-	-
,	,	9	u	-	-	-	-	-	-	-	-
οὐ	οὐ	10	d	-	-	-	-	-	-	-	_
χαλεπὰ	χαλεπός	11	a	-	p	-	-	-	n	n	-
ἐλέγχεσθαί	ἐλέγχω	12	v	-	-	p	n	e	-	-	-
ἐστιν	εἰμί	13	v	3	s	p	i	a	-	-	-
:	:	14	u	-	-	-	-	-	-	-	-

ἂν	ἐάν	1	c	-	-	-	-	-	-	-	-
δ᾽	δέ	2	d	-	-	-	-	-	-	-	-
οἱ	ὁ	3	l	-	p	-	-	-	m	n	-
ἱκανῶς	ἱκανός	4	d	-	-	-	-	-	-	-	-
μὲν	μέν	5	d	-	-	-	-	-	-	-	-
πεφυκότες	φύω	6	v	-	p	r	p	a	m	n	-
,	,	7	u	-	-	-	-	-	-	-	-
ἔμπειροι	ἔμπειρος	8	a	-	p	-	-	-	m	n	-
δὲ	δέ	9	d	-	-	-	-	-	-	-	-
τῶν	ὁ	10	l	-	p	-	-	-	n	g	-
πραγμάτων	πρᾶγμα	11	n	-	p	-	-	-	n	g	-
ὄντες	εἰμί	12	v	-	p	p	p	a	m	n	-
,	,	13	u	-	-	-	-	-	-	-	-
ἐν	ἐν	14	r	-	-	-	-	-	-	-	-
δὲ	δέ	15	c	-	-	-	-	-	-	-	-
τούτῳ	οὗτος	16	p	-	s	-	-	-	n	d	-
τῆς	ὁ	17	l	-	s	-	-	-	f	g	-
ἡλικίας	ἡλικία	18	n	-	s	-	-	-	f	g	-
καθεστῶτες	καθίστημι	19	v	-	p	r	p	a	m	n	-
ἐν	ἐν	20	r	-	-	-	-	-	-	-	-
ᾧ	ὅς	21	p	-	s	-	-	-	n	d	-
κράτιστοι	κράτιστος	22	a	-	p	-	-	-	m	n	-
φρονεῖν	φρονέω	23	v	-	-	p	n	a	-	-	-
αὑτῶν	ἑαυτοῦ	24	p	-	p	-	-	-	m	g	-
εἰσι	εἰμί	25	v	3	p	p	i	a	-	-	-
,	,	26	u	-	-	-	-	-	-	-	-
