form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
ὁ	ὁ	1	l	-	s	-	-	-	m	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
κινηθεὶς	κινέω	3	v	-	s	a	p	p	m	n	-
λέγει	λέγω1	4	v	3	s	p	i	a	-	-	-
τῷ	ὁ	5	l	-	s	-	-	-	m	d	-
Ζηνᾷ	Ζηνᾶς	6	n	-	s	-	-	-	m	d	-
"	"	7	u	-	-	-	-	-	-	-	-
πορεύου	πορεύω	8	v	2	s	p	m	e	-	-	-
,	,	9	u	-	-	-	-	-	-	-	-
πώλησον	πωλέω	10	v	2	s	a	m	a	-	-	-
αὐτὸν	αὐτός	11	p	-	s	-	-	-	m	a	-
.	.	12	u	-	-	-	-	-	-	-	-
"	"	13	u	-	-	-	-	-	-	-	-

ὁ	ὁ	1	l	-	s	-	-	-	m	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
Ζηνᾶς	Ζηνᾶς	3	n	-	s	-	-	-	m	n	-
·	·	4	u	-	-	-	-	-	-	-	-
"	"	5	u	-	-	-	-	-	-	-	-
παίζεις	παίζω	6	v	2	s	p	i	a	-	-	-
,	,	7	u	-	-	-	-	-	-	-	-
δέσποτα	δεσπότης	8	n	-	s	-	-	-	m	v	-
;	;	9	u	-	-	-	-	-	-	-	-

οὐκ	οὐ	1	d	-	-	-	-	-	-	-	-
οἶδας	οἶδα	2	v	2	s	r	i	a	-	-	-
αὐτοῦ	αὐτός	3	p	-	s	-	-	-	m	g	-
τὴν	ὁ	4	l	-	s	-	-	-	f	a	-
ἀμορφίαν	ἀμορφία	5	n	-	s	-	-	-	f	a	-
;	;	6	u	-	-	-	-	-	-	-	-

τίς	τίς	1	x	-	s	-	-	-	m	n	-
αὐτὸν	αὐτός	2	p	-	s	-	-	-	m	a	-
θελήσει	ἐθέλω	3	v	3	s	f	i	a	-	-	-
ἀγοράσαι	ἀγοράζω	4	v	-	-	a	n	a	-	-	-
καὶ	καί	5	c	-	-	-	-	-	-	-	-
κυνοκέφαλον	κυνοκέφαλος	6	a	-	s	-	-	-	m	a	-
ἀντὶ	ἀντί	7	r	-	-	-	-	-	-	-	-
ἀνθρώπου	ἄνθρωπος	8	n	-	s	-	-	-	m	g	-
ἔχειν	ἔχω	9	v	-	-	p	n	a	-	-	-
;	;	10	u	-	-	-	-	-	-	-	-
"	"	11	u	-	-	-	-	-	-	-	-

ὁ	ὁ	1	l	-	s	-	-	-	m	n	-
δεσπότης	δεσπότης	2	n	-	s	-	-	-	m	n	-
·	·	3	u	-	-	-	-	-	-	-	-
"	"	4	u	-	-	-	-	-	-	-	-
ἄπελθε	ἀπέρχομαι	5	v	2	s	a	m	a	-	-	-
τοιγαροῦν	τοιγάρ	6	d	-	-	-	-	-	-	-	-
,	,	7	u	-	-	-	-	-	-	-	-
χάρισαι	χαρίζομαι	8	v	2	s	a	m	e	-	-	-
αὐτόν	αὐτός	9	p	-	s	-	-	-	m	a	-
τινι	τις	10	p	-	s	-	-	-	-	d	-
.	.	11	u	-	-	-	-	-	-	-	-

εἰ	εἰ	1	c	-	-	-	-	-	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
μηδεὶς	μηδείς	3	p	-	s	-	-	-	m	n	-
θέλει	ἐθέλω	4	v	3	s	p	i	a	-	-	-
λαβεῖν	λαμβάνω	5	v	-	-	a	n	a	-	-	-
αὐτόν	αὐτός	6	p	-	s	-	-	-	m	a	-
,	,	7	u	-	-	-	-	-	-	-	-
δέρων	δέρω	8	v	-	s	p	p	a	m	n	-
ἀπόκτεινον	ἀποκτείνω	9	v	2	s	a	m	a	-	-	-
αὐτόν	αὐτός	10	p	-	s	-	-	-	m	a	-
.	.	11	u	-	-	-	-	-	-	-	-
"	"	12	u	-	-	-	-	-	-	-	-

ὁ	ὁ	1	l	-	s	-	-	-	m	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
Ζηνᾶς	Ζηνᾶς	3	n	-	s	-	-	-	m	n	-
τὴν	ὁ	4	l	-	s	-	-	-	f	a	-
ἐξουσίαν	ἐξουσία	5	n	-	s	-	-	-	f	a	-
αὐτοῦ	αὐτός	6	p	-	s	-	-	-	m	g	-
λαβὼν	λαμβάνω	7	v	-	s	a	p	a	m	n	-
κατὰ	κατά	8	r	-	-	-	-	-	-	-	-
πάντα	πᾶς	9	a	-	s	-	-	-	m	a	-
τρόπον	τρόπος	10	n	-	s	-	-	-	m	a	-
πάλιν	πάλιν	11	d	-	-	-	-	-	-	-	-
ἀλλόμενος	ἅλλομαι	12	v	-	s	p	p	e	m	n	p
τῷ	ὁ	13	l	-	s	-	-	-	m	d	-
ἵππῳ	ἵππος	14	n	-	s	-	-	-	m	d	-
παρεγένετο	παραγίγνομαι	15	v	3	s	a	i	m	-	-	-
ἐπὶ	ἐπί	16	r	-	-	-	-	-	-	-	-
τὸ	ὁ	17	l	-	s	-	-	-	n	a	-
κτῆμα	κτῆμα	18	n	-	s	-	-	-	n	a	-
.	.	19	u	-	-	-	-	-	-	-	-

καὶ	καί	1	c	-	-	-	-	-	-	-	-
φησιν	φημί	2	v	3	s	p	i	a	-	-	-
πρὸς	πρός	3	r	-	-	-	-	-	-	-	-
ἑαυτὸν	ἑαυτοῦ	4	p	-	s	-	-	-	m	a	-
ὁ	ὁ	5	l	-	s	-	-	-	m	n	-
Ζηνᾶς	Ζηνᾶς	6	n	-	s	-	-	-	m	n	-
·	·	7	u	-	-	-	-	-	-	-	-
"	"	8	u	-	-	-	-	-	-	-	-
ἔδωκέν	δίδωμι	9	v	3	s	a	i	a	-	-	-
μοι	ἐγώ	10	p	1	s	-	-	-	m	d	-
κατὰ	κατά	11	r	-	-	-	-	-	-	-	-
πάντα	πᾶς	12	a	-	p	-	-	-	n	a	-
ὁ	ὁ	13	l	-	s	-	-	-	m	n	-
δεσπότης	δεσπότης	14	n	-	s	-	-	-	m	n	-
τὴν	ὁ	15	l	-	s	-	-	-	f	a	-
ἐξουσίαν	ἐξουσία	16	n	-	s	-	-	-	f	a	-
κατὰ	κατά	17	r	-	-	-	-	-	-	-	-
τοῦ	ὁ	18	l	-	s	-	-	-	m	g	-
Αἰσώπου	Αἴσωπος	19	n	-	s	-	-	-	m	g	-
,	,	20	u	-	-	-	-	-	-	-	-
πωλῆσαι	πωλέω	21	v	-	-	a	n	a	-	-	-
,	,	22	u	-	-	-	-	-	-	-	-
χαρίσασθαι	χαρίζομαι	23	v	-	-	a	n	e	-	-	-
,	,	24	u	-	-	-	-	-	-	-	-
φονεῦσαι	φονεύω	25	v	-	-	a	n	a	-	-	-
.	.	26	u	-	-	-	-	-	-	-	-

τί	τίς	1	x	-	s	-	-	-	n	a	-
γάρ	γάρ	2	d	-	-	-	-	-	-	-	-
μοι	ἐγώ	3	p	1	s	-	-	-	m	d	-
κακὸν	κακός	4	a	-	s	-	-	-	n	a	-
ἐποίησεν	ποιέω	5	v	3	s	a	i	a	-	-	-
ἵνα	ἵνα	6	c	-	-	-	-	-	-	-	-
αὐτὸν	αὐτός	7	p	-	s	-	-	-	m	a	-
ἀποκτείνω	ἀποκτείνω	8	v	1	s	p	i	a	-	-	-
;	;	9	u	-	-	-	-	-	-	-	-

πωλήσω	πωλέω	1	v	1	s	f	i	a	-	-	-
αὐτὸν	αὐτός	2	p	-	s	-	-	-	m	a	-
.	.	3	u	-	-	-	-	-	-	-	-
"	"	4	u	-	-	-	-	-	-	-	-

τοιγαροῦν	τοιγάρ	1	d	-	-	-	-	-	-	-	-
τῷ	ὁ	2	l	-	s	-	-	-	m	d	-
Αἰσώπῳ	Αἴσωπος	3	n	-	s	-	-	-	m	d	-
πάντα	πᾶς	4	a	-	p	-	-	-	n	n	-
ὑπηρετεῖτο	ὑπηρετέω	5	v	3	s	i	i	e	-	-	-
τὰ	ὁ	6	l	-	p	-	-	-	n	n	-
ὑπὸ	ὑπό	7	r	-	-	-	-	-	-	-	-
τῶν	ὁ	8	l	-	p	-	-	-	m	g	-
θεῶν	θεός	9	n	-	p	-	-	-	m	g	-
δωρηθέντα	δωρέομαι	10	v	-	p	a	p	e	n	n	-
αὐτῷ	αὐτός	11	p	-	s	-	-	-	m	d	-
.	.	12	u	-	-	-	-	-	-	-	-

Συνέβη	συμβαίνω	1	v	3	s	a	i	a	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
σωματέμπορον	σωματέμπορος	3	a	-	s	-	-	-	m	a	-
ἵππῳ	ἵππος	4	n	-	s	-	-	-	m	d	-
καθεζόμενον	κατά-ἕζομαι	5	v	-	s	p	p	e	m	a	-
ἀπὸ	ἀπό	6	r	-	-	-	-	-	-	-	-
τῶν	ὁ	7	l	-	p	-	-	-	m	g	-
ἀγρῶν	ἀγρός	8	n	-	p	-	-	-	m	g	-
πορεύεσθαι	πορεύω	9	v	-	-	p	n	e	-	-	-
εἰς	εἰς	10	r	-	-	-	-	-	-	-	-
τὴν	ὁ	11	l	-	s	-	-	-	f	a	-
πόλιν	πόλις	12	n	-	s	-	-	-	f	a	-
·	·	13	u	-	-	-	-	-	-	-	-

θέλων	ἐθέλω	1	v	-	s	p	p	a	m	n	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
ἀπᾶραι	ἀπαίρω	3	v	-	-	a	n	a	-	-	-
ἀπὸ	ἀπό	4	r	-	-	-	-	-	-	-	-
τῶν	ὁ	5	l	-	p	-	-	-	m	g	-
σωματίων	σωμάτιον	6	n	-	p	-	-	-	n	g	-
ἐζήτει	ζητέω	7	v	3	s	i	i	a	-	-	-
ἀπὸ	ἀπό	8	r	-	-	-	-	-	-	-	-
τῶν	ὁ	9	l	-	p	-	-	-	m	g	-
ἀγρῶν	ἀγρός	10	n	-	p	-	-	-	m	g	-
κτήνη	κτῆνος	11	n	-	p	-	-	-	n	a	-
μισθώσασθαι	μισθόω	12	v	-	-	a	n	m	-	-	-
,	,	13	u	-	-	-	-	-	-	-	-
εἶτα	εἶτα	14	d	-	-	-	-	-	-	-	-
οὐχ	οὐ	15	d	-	-	-	-	-	-	-	-
εὑρὼν	εὑρίσκω	16	v	-	s	a	p	a	m	n	-
ἐπορεύετο	πορεύω	17	v	3	s	i	i	e	-	-	-
πάλιν	πάλιν	18	d	-	-	-	-	-	-	-	-
εἰς	εἰς	19	r	-	-	-	-	-	-	-	-
τὴν	ὁ	20	l	-	s	-	-	-	f	a	-
πόλιν	πόλις	21	n	-	s	-	-	-	f	a	-
.	.	22	u	-	-	-	-	-	-	-	-

ἀπαντήσας	ἀπαντάω	1	v	-	s	a	p	a	m	n	-
οὖν	οὖν	2	d	-	-	-	-	-	-	-	-
ὁ	ὁ	3	l	-	s	-	-	-	m	n	-
Ζηνᾶς	Ζηνᾶς	4	n	-	s	-	-	-	m	n	-
γνωστὸν	γνωστός	5	a	-	s	-	-	-	m	a	-
ὄντα	εἰμί	6	v	-	s	p	p	a	m	a	-
ἠσπάσατο	ἀσπάζομαι	7	v	3	s	a	i	e	-	-	-
αὐτὸν	αὐτός	8	p	-	s	-	-	-	m	a	-
λέγων	λέγω1	9	v	-	s	p	p	a	m	n	-
"	"	10	u	-	-	-	-	-	-	-	-
Ὠφελίων	Ὠφελίων	11	n	-	s	-	-	-	m	n	-
,	,	12	u	-	-	-	-	-	-	-	-
ἀρχέμπορε	ἀρχέμπορος	13	n	-	s	-	-	-	m	v	-
,	,	14	u	-	-	-	-	-	-	-	-
χαῖρε	χαίρω	15	v	2	s	p	m	a	-	-	-
.	.	16	u	-	-	-	-	-	-	-	-
"	"	17	u	-	-	-	-	-	-	-	-

ὁ	ὁ	1	l	-	s	-	-	-	m	n	-
δέ	δέ	2	d	-	-	-	-	-	-	-	-
·	·	3	u	-	-	-	-	-	-	-	-
"	"	4	u	-	-	-	-	-	-	-	-
Ζηνᾶ	Ζηνᾶς	5	n	-	s	-	-	-	m	v	-
,	,	6	u	-	-	-	-	-	-	-	-
ἀρχιγεωργέ	ἀρχιγεωργός	7	n	-	s	-	-	-	m	v	-
,	,	8	u	-	-	-	-	-	-	-	-
χαῖρε	χαίρω	9	v	2	s	p	m	a	-	-	-
.	.	10	u	-	-	-	-	-	-	-	-
"	"	11	u	-	-	-	-	-	-	-	-

ὁ	ὁ	1	l	-	s	-	-	-	m	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
Ὠφελίων	Ὠφελίων	3	n	-	s	-	-	-	m	n	-
λέγει	λέγω1	4	v	3	s	p	i	a	-	-	-
αὐτῷ	αὐτός	5	p	-	s	-	-	-	m	d	-
"	"	6	u	-	-	-	-	-	-	-	-
Ζηνᾶ	Ζηνᾶς	7	n	-	s	-	-	-	m	v	-
,	,	8	u	-	-	-	-	-	-	-	-
μή	μή	9	c	-	-	-	-	-	-	-	-
τι	τις	10	p	-	s	-	-	-	n	a	-
ἔχεις	ἔχω	11	v	2	s	p	i	a	-	-	-
κτήνη	κτῆνος	12	n	-	p	-	-	-	n	a	-
μισθώσασθαι	μισθόω	13	v	-	-	a	n	m	-	-	-
ἢ	ἤ1	14	c	-	-	-	-	-	-	-	-
πωλῆσαι	πωλέω	15	v	-	-	a	n	a	-	-	-
;	;	16	u	-	-	-	-	-	-	-	-
"	"	17	u	-	-	-	-	-	-	-	-

ὁ	ὁ	1	l	-	s	-	-	-	m	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
Ζηνᾶς	Ζηνᾶς	3	n	-	s	-	-	-	m	n	-
·	·	4	u	-	-	-	-	-	-	-	-
"	"	5	u	-	-	-	-	-	-	-	-
οὔ	οὐ	6	d	-	-	-	-	-	-	-	-
,	,	7	u	-	-	-	-	-	-	-	-
μὰ	μά	8	d	-	-	-	-	-	-	-	-
τὸν	ὁ	9	l	-	s	-	-	-	m	a	-
Δία	Ζεύς	10	n	-	s	-	-	-	m	a	-
·	·	11	u	-	-	-	-	-	-	-	-

σωμάτιον	σωμάτιον	1	n	-	s	-	-	-	n	a	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
ἔχω	ἔχω	3	v	1	s	p	i	a	-	-	-
ἀρρενικὸν	ἀρρενικός	4	a	-	s	-	-	-	n	a	-
πωλῆσαι	πωλέω	5	v	-	-	a	n	a	-	-	-
εὔωνον	εὔωνος	6	a	-	s	-	-	-	n	a	-
,	,	7	u	-	-	-	-	-	-	-	-
εἰ	εἰ	8	c	-	-	-	-	-	-	-	-
