form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
αἱ	ὁ	1	l	-	p	-	-	-	f	n	-
πολλοὺς	πολύς	2	a	-	p	-	-	-	m	a	-
πολλάκις	πολλάκις	3	d	-	-	-	-	-	-	-	-
ἠγωνισμέναι	ἀγωνίζομαι	4	v	-	p	r	p	e	f	n	-
καὶ	καί	5	c	-	-	-	-	-	-	-	-
μεγάλους	μέγας	6	a	-	p	-	-	-	m	a	-
ἀγῶνας	ἀγών	7	n	-	p	-	-	-	m	a	-
Ἀρετὴ	Ἀρετή	8	n	-	s	-	-	-	f	n	-
καὶ	καί	9	c	-	-	-	-	-	-	-	-
Τύχη	Τύχη	10	n	-	s	-	-	-	f	n	-
πρὸς	πρός	11	r	-	-	-	-	-	-	-	-
ἀλλήλας	ἀλλήλων	12	p	-	p	-	-	-	f	a	-
μέγιστον	μέγας	13	a	-	s	-	-	-	m	a	s
ἀγωνίζονται	ἀγωνίζομαι	14	v	3	p	p	i	e	-	-	-
τὸν	ὁ	15	l	-	s	-	-	-	m	a	-
παρόντα	πάρειμι1	16	v	-	s	p	p	a	m	a	-
,	,	17	u	-	-	-	-	-	-	-	-
περὶ	περί	18	r	-	-	-	-	-	-	-	-
τῆς	ὁ	19	l	-	s	-	-	-	f	g	-
Ῥωμαίων	Ῥωμαῖος	20	n	-	p	-	-	-	m	g	-
ἡγεμονίας	ἡγεμονία	21	n	-	s	-	-	-	f	g	-
διαδικαζόμεναι	διαδικάζω	22	v	-	p	p	p	e	f	n	-
ποτέρας	πότερος	23	a	-	s	-	-	-	f	g	-
γέγονεν	γίγνομαι	24	v	3	s	r	i	a	-	-	-
ἔργον	ἔργον	25	n	-	s	-	-	-	n	n	-
καὶ	καί	26	c	-	-	-	-	-	-	-	-
ποτέρα	πότερος	27	a	-	s	-	-	-	f	n	-
τὴν	ὁ	28	l	-	s	-	-	-	f	a	-
τηλικαύτην	τηλικοῦτος	29	a	-	s	-	-	-	f	a	_
δύναμιν	δύναμις	30	n	-	s	-	-	-	f	a	-
γεγέννηκεν	γεννάω	31	v	3	s	r	i	a	-	-	-
.	.	32	u	-	-	-	-	-	-	-	-

οὐ	οὐ	1	d	-	-	-	-	-	-	-	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
μικρὸν	μικρός	3	a	-	s	-	-	-	n	n	-
ἔσται	εἰμί	4	v	3	s	f	i	m	-	-	-
τῇ	ὁ	5	l	-	s	-	-	-	f	d	-
περιγενομένῃ	περιγίγνομαι	6	v	-	s	a	p	m	f	d	-
τοῦτο	οὗτος	7	a	-	s	-	-	-	n	n	_
μαρτύριον	μαρτύριον	8	n	-	s	-	-	-	n	n	-
,	,	9	u	-	-	-	-	-	-	-	-
μᾶλλον	μᾶλλον	10	d	-	-	-	-	-	-	-	-
δʼ	δέ	11	c	-	-	-	-	-	-	-	-
ἀπολόγημα	ἀπολόγημα	12	n	-	s	-	-	-	n	n	-
πρὸς	πρός	13	r	-	-	-	-	-	-	-	-
κατηγορίαν	κατηγορία	14	n	-	s	-	-	-	f	a	-
.	.	15	u	-	-	-	-	-	-	-	-

κατηγορεῖται	κατηγορέω	1	v	3	s	p	i	e	-	-	-
δʼ	δέ	2	d	-	-	-	-	-	-	-	-
Ἀρετὴ	Ἀρετή	3	n	-	s	-	-	-	f	n	-
μὲν	μέν	4	d	-	-	-	-	-	-	-	-
ὡς	ὡς	5	c	-	-	-	-	-	-	-	-
καλὸν	καλός	6	a	-	s	-	-	-	n	n	-
μὲν	μέν	7	d	-	-	-	-	-	-	-	-
ἀνωφελὲς	ἀνωφελής	8	a	-	s	-	-	-	n	n	-
δέ	δέ	9	c	-	-	-	-	-	-	-	-
,	,	10	u	-	-	-	-	-	-	-	-
Τύχη	Τύχη	11	n	-	s	-	-	-	f	n	-
δʼ	δέ	12	c	-	-	-	-	-	-	-	-
ὡς	ὡς	13	c	-	-	-	-	-	-	-	-
ἀβέβαιον	ἀβέβαιος	14	a	-	s	-	-	-	n	n	-
μὲν	μέν	15	d	-	-	-	-	-	-	-	-
ἀγαθὸν	ἀγαθός	16	a	-	s	-	-	-	n	n	-
δέ	δέ	17	c	-	-	-	-	-	-	-	-
·	·	18	u	-	-	-	-	-	-	-	-

καὶ	καί	1	d	-	-	-	-	-	-	-	-
τὴν	ὁ	2	l	-	s	-	-	-	f	a	-
μὲν	μέν	3	d	-	-	-	-	-	-	-	-
ἄκαρπα	ἄκαρπος	4	a	-	p	-	-	-	n	a	-
πονεῖν	πονέω	5	v	-	-	p	n	a	-	-	-
λέγουσι	λέγω3	6	v	3	p	p	i	a	-	-	-
,	,	7	u	-	-	-	-	-	-	-	-
τὴν	ὁ	8	l	-	s	-	-	-	f	a	-
δʼ	δέ	9	c	-	-	-	-	-	-	-	-
ἄπιστα	ἄπιστος	10	a	-	p	-	-	-	n	a	-
δωρεῖσθαι	δωρέω	11	v	-	-	p	n	e	-	-	-
.	.	12	u	-	-	-	-	-	-	-	-

τίς	τις	1	p	-	s	-	-	-	m	n	-
οὖν	οὖν	2	d	-	-	-	-	-	-	-	-
οὐχὶ	οὐ	3	d	-	-	-	-	-	-	-	-
λέξει	λέγω3	4	v	3	s	f	i	a	-	-	-
,	,	5	u	-	-	-	-	-	-	-	-
τῇ	ὁ	6	l	-	s	-	-	-	f	d	-
ἑτέρᾳ	ἕτερος	7	a	-	s	-	-	-	f	d	-
τῆς	ὁ	8	l	-	s	-	-	-	f	g	-
Ῥώμης	Ῥώμη	9	n	-	s	-	-	-	f	g	-
προστεθείσης	προστίθημι	10	v	-	s	a	p	p	f	g	-
,	,	11	u	-	-	-	-	-	-	-	-
ἢ	ἤ1	12	d	-	-	-	-	-	-	-	-
λυσιτελέστατον	λυσιτελής	13	a	-	s	-	-	-	n	a	s
ἀρετήν	ἀρετή	14	n	-	s	-	-	-	f	a	-
,	,	15	u	-	-	-	-	-	-	-	-
εἰ	εἰ	16	c	-	-	-	-	-	-	-	-
τηλικαῦτα	τηλικοῦτος	17	a	-	p	-	-	-	n	a	_
τοὺς	ὁ	18	l	-	p	-	-	-	m	a	-
ἀγαθοὺς	ἀγαθός	19	a	-	p	-	-	-	m	a	-
δέδρακεν	δράω	20	v	3	s	r	i	a	-	-	-
ἀγαθά	ἀγαθός	21	a	-	p	-	-	-	n	a	-
,	,	22	u	-	-	-	-	-	-	-	-
ἢ	ἤ1	23	c	-	-	-	-	-	-	-	-
βεβαιότατον	βέβαιος	24	a	-	s	-	-	-	n	a	s
Εὐτυχίαν	εὐτυχία	25	n	-	s	-	-	-	f	a	-
,	,	26	u	-	-	-	-	-	-	-	-
χρόνον	χρόνος	27	n	-	s	-	-	-	m	a	-
ἤδη	ἤδη	28	d	-	-	-	-	-	-	-	-
τοσοῦτον	τοσοῦτος	29	a	-	s	-	-	-	m	a	_
ἃ	ὅς	30	p	-	p	-	-	-	n	a	-
δέδωκε	δίδωμι	31	v	3	s	r	i	a	-	-	-
τηροῦσαν	τηρέω	32	v	-	s	p	p	a	f	a	-
;	;	33	u	-	-	-	-	-	-	-	-

Ἴων	Ἴων	1	n	-	s	-	-	-	m	n	-
μὲν	μέν	2	d	-	-	-	-	-	-	-	-
οὖν	οὖν	3	d	-	-	-	-	-	-	-	-
ὁ	ὁ	4	l	-	s	-	-	-	m	n	-
ποιητὴς	ποιητής	5	n	-	s	-	-	-	m	n	-
ἐν	ἐν	6	r	-	-	-	-	-	-	-	-
τοῖς	ὁ	7	l	-	p	-	-	-	n	d	-
δίχα	δίχα	8	r	-	-	-	-	-	-	-	-
μέτρου	μέτρον	9	n	-	s	-	-	-	n	g	-
καὶ	καί	10	c	-	-	-	-	-	-	-	-
καταλογάδην	καταλογάδην	11	d	-	-	-	-	-	-	-	-
αὐτῷ	αὐτός	12	p	-	s	-	-	-	m	d	-
γεγραμμένοις	γράφω	13	v	-	p	r	p	e	n	d	-
φησὶν	φημί	14	v	3	s	p	i	a	-	-	-
ἀνομοιότατον	ἀνόμοιος	15	a	-	s	-	-	-	n	a	s
πρᾶγμα	πρᾶγμα	16	n	-	s	-	-	-	n	a	-
τῇ	ὁ	17	l	-	s	-	-	-	f	d	-
σοφίᾳ	σοφία	18	n	-	s	-	-	-	f	d	-
τὴν	ὁ	19	l	-	s	-	-	-	f	a	-
τύχην	τύχη	20	n	-	s	-	-	-	f	a	-
οὖσαν	εἰμί	21	v	-	s	p	p	a	f	a	-
ὁμοιοτάτων	ὅμοιος	22	a	-	p	-	-	-	n	g	s
πραγμάτων	πρᾶγμα	23	n	-	p	-	-	-	n	g	-
γίγνεσθαι	γίγνομαι	24	v	-	-	p	n	e	-	-	-
δημιουργόν	δημιουργός	25	n	-	s	-	-	-	m	a	-
·	·	26	u	-	-	-	-	-	-	-	-

αὔξουσιν	αὐξάνω	1	v	3	p	p	i	a	-	-	-
ἀμφότεραι	ἀμφότερος	2	a	-	p	-	-	-	f	n	-
,	,	3	u	-	-	-	-	-	-	-	-
προσκοσμοῦσιν	προσκοσμέω	4	v	3	p	p	i	a	-	-	-
ἄνδρας	ἀνήρ	5	n	-	p	-	-	-	m	a	-
,	,	6	u	-	-	-	-	-	-	-	-
εἰς	εἰς	7	r	-	-	-	-	-	-	-	-
δόξαν	δόξα	8	n	-	s	-	-	-	f	a	-
ἀνάγουσιν	ἀνάγω	9	v	3	p	p	i	a	-	-	-
,	,	10	u	-	-	-	-	-	-	-	-
εἰς	εἰς	11	r	-	-	-	-	-	-	-	-
δύναμιν	δύναμις	12	n	-	s	-	-	-	f	a	-
,	,	13	u	-	-	-	-	-	-	-	-
εἰς	εἰς	14	r	-	-	-	-	-	-	-	-
ἡγεμονίαν	ἡγεμονία	15	n	-	s	-	-	-	f	a	-
.	.	16	u	-	-	-	-	-	-	-	-

τί	τις	1	p	-	s	-	-	-	n	a	-
δεῖ	δεῖ	2	v	3	s	p	i	a	-	-	-
τὰ	ὁ	3	l	-	p	-	-	-	n	a	-
πολλὰ	πολύς	4	a	-	p	-	-	-	n	a	-
μηκύνειν	μηκύνω	5	v	-	-	p	n	a	-	-	-
ἐξαριθμούμενον	ἐξαριθμέω	6	v	-	s	p	p	e	n	a	-
;	;	7	u	-	-	-	-	-	-	-	-

αὐτὴν	αὐτός	1	a	-	s	-	-	-	f	a	_
τὴν	ὁ	2	l	-	s	-	-	-	f	a	-
τὰ	ὁ	3	l	-	p	-	-	-	n	a	-
πάντα	πᾶς	4	a	-	p	-	-	-	n	a	-
γεννῶσαν	γεννάω	5	v	-	s	p	p	a	f	a	-
ἡμῖν	ἐγώ	6	p	1	p	-	-	-	m	d	-
καὶ	καί	7	c	-	-	-	-	-	-	-	-
φέρουσαν	φέρω	8	v	-	s	p	p	a	f	a	-
φύσιν	φύσις	9	n	-	s	-	-	-	f	a	-
οἱ	ὁ	10	l	-	p	-	-	-	m	n	-
μὲν	μέν	11	d	-	-	-	-	-	-	-	-
τύχην	τύχη	12	n	-	s	-	-	-	f	a	-
εἶναι	εἰμί	13	v	-	-	p	n	a	-	-	-
νομίζουσιν	νομίζω	14	v	3	p	p	i	a	-	-	-
,	,	15	u	-	-	-	-	-	-	-	-
οἱ	ὁ	16	l	-	p	-	-	-	m	n	-
δὲ	δέ	17	c	-	-	-	-	-	-	-	-
