form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
ἡνίκα	ἡνίκα	1	d	-	-	-	-	-	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
ἤδη	ἤδη	3	d	-	-	-	-	-	-	-	-
αὐτῷ	αὐτός	4	p	-	s	-	-	-	m	d	-
ἐδόκει	δοκέω	5	v	3	s	i	i	a	-	-	-
καλῶς	καλός	6	d	-	-	-	-	-	-	-	p
ἔχειν	ἔχω	7	v	-	-	p	n	a	-	-	-
τὰ	ὁ	8	l	-	p	-	-	-	n	a	-
ἐν	ἐν	9	r	-	-	-	-	-	-	-	-
Βαβυλῶνι	Βαβυλών	10	n	-	s	-	-	-	f	d	-
ὡς	ὡς	11	c	-	-	-	-	-	-	-	-
καὶ	καί	12	d	-	-	-	-	-	-	-	-
ἀποδημεῖν	ἀποδημέω	13	v	-	-	p	n	a	-	-	-
,	,	14	u	-	-	-	-	-	-	-	-
συνεσκευάζετο	συσκευάζω	15	v	3	s	i	i	e	-	-	-
τὴν	ὁ	16	l	-	s	-	-	-	f	a	-
εἰς	εἰς	17	r	-	-	-	-	-	-	-	-
Πέρσας	Πέρσης	18	n	-	p	-	-	-	m	a	-
πορείαν	πορεία	19	n	-	s	-	-	-	f	a	-
καὶ	καί	20	c	-	-	-	-	-	-	-	-
τοῖς	ὁ	21	l	-	p	-	-	-	m	d	-
ἄλλοις	ἄλλος	22	p	-	p	-	-	-	m	d	-
παρήγγειλεν	παραγγέλλω	23	v	3	s	a	i	a	-	-	-
·	·	24	u	-	-	-	-	-	-	-	-

ἐπεὶ	ἐπεί	1	c	-	-	-	-	-	-	-	-
δʼ	δέ	2	d	-	-	-	-	-	-	-	-
ἐνόμισεν	νομίζω	3	v	3	s	a	i	a	-	-	-
ἱκανὰ	ἱκανός	4	a	-	p	-	-	-	n	a	-
ἔχειν	ἔχω	5	v	-	-	p	n	a	-	-	-
ὧν	ὅς	6	p	-	p	-	-	-	n	g	-
ᾤετο	οἴομαι	7	v	3	s	i	i	e	-	-	-
δεήσεσθαι	δέω2	8	v	-	-	f	n	m	-	-	-
,	,	9	u	-	-	-	-	-	-	-	-
οὕτω	οὕτως	10	d	-	-	-	-	-	-	-	-
δὴ	δή	11	d	-	-	-	-	-	-	-	-
ἀνεζεύγνυε	ἀναζεύγνυμι	12	v	3	s	i	i	a	-	-	-
.	.	13	u	-	-	-	-	-	-	-	-

διηγησόμεθα	διηγέομαι	1	v	1	p	f	i	e	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
καὶ	καί	3	d	-	-	-	-	-	-	-	-
ταῦτα	οὗτος	4	p	-	p	-	-	-	n	a	-
ὡς	ὡς	5	c	-	-	-	-	-	-	-	-
πολὺς	πολύς	6	a	-	s	-	-	-	m	n	-
στόλος	στόλος	7	n	-	s	-	-	-	m	n	-
ὢν	εἰμί	8	v	-	s	p	p	a	m	n	-
