form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
ἐξαγγελθέντος	ἐξαγγέλλω	1	v	-	s	a	p	p	m	g	-
δʼ	δέ	2	d	-	-	-	-	-	-	-	-
ἐς	εἰς	3	r	-	-	-	-	-	-	-	-
τὴν	ὁ	4	l	-	s	-	-	-	f	a	-
πόλιν	πόλις	5	n	-	s	-	-	-	f	a	-
τοῦ	ὁ	6	l	-	s	-	-	-	m	g	-
Πομπηίου	Πομπήιος	7	n	-	s	-	-	-	m	g	-
φόνου	φόνος	8	n	-	s	-	-	-	m	g	-
,	,	9	u	-	-	-	-	-	-	-	-
αὐτίκα	αὐτίκα	10	d	-	-	-	-	-	-	-	-
μὲν	μέν	11	d	-	-	-	-	-	-	-	-
ὁ	ὁ	12	l	-	s	-	-	-	m	n	-
Σύλλας	Σύλλας	13	n	-	s	-	-	-	m	n	-
περιδεὴς	περιδεής	14	a	-	s	-	-	-	m	n	-
ἐφʼ	ἐπί	15	r	-	-	-	-	-	-	-	-
ἑαυτῷ	ἑαυτοῦ	16	p	-	s	-	-	-	m	d	-
γενόμενος	γίγνομαι	17	v	-	s	a	p	m	m	n	-
τοὺς	ὁ	18	l	-	p	-	-	-	m	a	-
φίλους	φίλος	19	n	-	p	-	-	-	m	a	-
περιήγετο	περιάγω	20	v	3	s	i	i	e	-	-	-
πανταχοῦ	πανταχοῦ	21	d	-	-	-	-	-	-	-	-
καὶ	καί	22	c	-	-	-	-	-	-	-	-
νυκτὸς	νύξ	23	n	-	s	-	-	-	f	g	-
ἀμφʼ	ἀμφί	24	r	-	-	-	-	-	-	-	-
αὑτὸν	ἑαυτοῦ	25	p	-	s	-	-	-	m	a	-
εἶχεν	ἔχω	26	v	3	s	i	i	a	-	-	-
,	,	27	u	-	-	-	-	-	-	-	-
οὐ	οὐ	28	d	-	-	-	-	-	-	-	_
πολὺ	πολύς	29	a	-	s	-	-	-	n	a	-
δʼ	δέ	30	c	-	-	-	-	-	-	-	-
ἐπιμείνας	ἐπιμένω	31	v	-	s	a	p	a	m	n	-
ἐς	εἰς	32	r	-	-	-	-	-	-	-	-
Καπύην	Καπύη	33	n	-	s	-	-	-	f	a	-
ἐπὶ	ἐπί	34	r	-	-	-	-	-	-	-	-
τὸν	ὁ	35	l	-	s	-	-	-	m	a	-
στρατὸν	στρατός	36	n	-	s	-	-	-	m	a	-
κ-	καί	37	d	-	-	-	-	-	-	-	-
