form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
εἰ	εἰ	1	c	-	-	-	-	-	-	-	-
μὲν	μέν	2	d	-	-	-	-	-	-	-	-
τοίνυν	τοίνυν	3	d	-	-	-	-	-	-	-	-
,	,	4	u	-	-	-	-	-	-	-	-
ὦ	ὦ	5	i	-	-	-	-	-	-	-	-
ἄνδρες	ἀνήρ	6	n	-	p	-	-	-	m	v	-
Ἀθηναῖοι	Ἀθηναῖος	7	a	-	p	-	-	-	m	v	-
,	,	8	u	-	-	-	-	-	-	-	-
Τίμαρχος	Τίμαρχος	9	n	-	s	-	-	-	m	n	-
οὑτοσὶ	οὗτος	10	a	-	s	-	-	-	m	n	_
διέμεινε	διαμένω	11	v	3	s	a	i	a	-	-	-
παρὰ	παρά	12	r	-	-	-	-	-	-	-	-
τῷ	ὁ	13	l	-	s	-	-	-	m	d	-
Μισγόλᾳ	Μισγόλας	14	n	-	s	-	-	-	m	d	-
καὶ	καί	15	c	-	-	-	-	-	-	-	-
μηκέτι	μηκέτι	16	d	-	-	-	-	-	-	-	-
ὡς	ὡς	17	r	-	-	-	-	-	-	-	-
ἄλλον	ἄλλος	18	p	-	s	-	-	-	m	a	-
ἧκε	ἵημι	19	v	3	s	a	i	a	-	-	-
,	,	20	u	-	-	-	-	-	-	-	-
μετριώτερ᾽	μέτριος	21	a	-	p	-	-	-	n	a	c
ἂν	ἄν1	22	d	-	-	-	-	-	-	-	-
διεπέπρακτο	διαπράσσω	23	v	3	s	l	i	e	-	-	-
,	,	24	u	-	-	-	-	-	-	-	-
εἰ	εἰ	25	c	-	-	-	-	-	-	-	-
δή	δή	26	d	-	-	-	-	-	-	-	-
τι	τις	27	p	-	s	-	-	-	n	n	-
τῶν	ὁ	28	l	-	p	-	-	-	n	g	-
τοιούτων	τοιοῦτος	29	p	-	p	-	-	-	n	g	-
ἐστὶ	εἰμί	30	v	3	s	p	i	a	-	-	-
μέτριον	μέτριος	31	a	-	s	-	-	-	n	n	-
,	,	32	u	-	-	-	-	-	-	-	-
καὶ	καί	33	c	-	-	-	-	-	-	-	-
