form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
περὶ	περί	1	r	-	-	-	-	-	-	-	-
πολλοῦ	πολύς	2	a	-	s	-	-	-	m	g	-
ἂν	ἄν1	3	d	-	-	-	-	-	-	-	-
ποιησαίμην	ποιέω	4	v	1	s	a	o	m	-	-	-
,	,	5	u	-	-	-	-	-	-	-	-
ὦ	ὦ	6	i	-	-	-	-	-	-	-	-
ἄνδρες	ἀνήρ	7	n	-	p	-	-	-	m	v	-
,	,	8	u	-	-	-	-	-	-	-	-
τὸ	ὁ	9	l	-	s	-	-	-	n	a	-
τοιούτους	τοιοῦτος	10	a	-	p	-	-	-	m	a	_
ὑμᾶς	σύ	11	p	2	p	-	-	-	m	a	-
ἐμοὶ	ἐγώ	12	p	1	s	-	-	-	m	d	-
δικαστὰς	δικαστής	13	n	-	p	-	-	-	m	a	-
περὶ	περί	14	r	-	-	-	-	-	-	-	-
τούτου	οὗτος	15	a	-	s	-	-	-	n	g	_
τοῦ	ὁ	16	l	-	s	-	-	-	n	g	-
πράγματος	πρᾶγμα	17	n	-	s	-	-	-	n	g	-
γενέσθαι	γίγνομαι	18	v	-	-	a	n	m	-	-	-
,	,	19	u	-	-	-	-	-	-	-	-
οἷοίπερ	οἷος	20	a	-	p	-	-	-	m	n	-
ἂν	ἄν1	21	d	-	-	-	-	-	-	-	-
ὑμῖν	σύ	22	p	2	p	-	-	-	m	d	-
αὐτοῖς	αὐτός	23	a	-	p	-	-	-	m	d	_
εἴητε	εἰμί	24	v	2	p	p	o	a	-	-	-
τοιαῦτα	τοιοῦτος	25	p	-	p	-	-	-	n	a	-
πεπονθότες	πάσχω	26	v	-	p	r	p	a	m	n	-
·	·	27	u	-	-	-	-	-	-	-	-

εὖ	εὖ	1	d	-	-	-	-	-	-	-	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
οἶδ’	οἶδα	3	v	3	s	r	i	a	-	-	-
ὅτι	ὅτι2	4	c	-	-	-	-	-	-	-	-
,	,	5	u	-	-	-	-	-	-	-	-
εἰ	εἰ	6	c	-	-	-	-	-	-	-	-
τὴν	ὁ	7	l	-	s	-	-	-	f	a	-
αὐτὴν	αὐτός	8	a	-	s	-	-	-	f	a	_
γνώμην	γνώμη	9	n	-	s	-	-	-	f	a	-
περὶ	περί	10	r	-	-	-	-	-	-	-	-
τῶν	ὁ	11	l	-	p	-	-	-	m	g	-
ἄλλων	ἄλλος	12	p	-	p	-	-	-	m	g	-
ἔχοιτε	ἔχω	13	v	2	p	p	o	a	-	-	-
,	,	14	u	-	-	-	-	-	-	-	-
ἥνπερ	ὅς	15	p	-	s	-	-	-	f	a	-
περὶ	περί	16	r	-	-	-	-	-	-	-	-
ὑμῶν	σύ	17	p	2	p	-	-	-	m	g	-
αὐτῶν	αὐτός	18	a	-	p	-	-	-	m	g	_
,	,	19	u	-	-	-	-	-	-	-	-
οὐκ	οὐ	20	d	-	-	-	-	-	-	-	-
ἂν	ἄν1	21	d	-	-	-	-	-	-	-	-
εἴη	εἰμί	22	v	3	s	p	o	a	-	-	-
·	·	23	u	-	-	-	-	-	-	-	-

ὅστις	ὅστις	1	p	-	s	-	-	-	m	n	-
οὐκ	οὐ	2	d	-	-	-	-	-	-	-	-
ἐπὶ	ἐπί	3	r	-	-	-	-	-	-	-	-
τοῖς	ὁ	4	l	-	p	-	-	-	n	d	-
γεγενημένοις	γίγνομαι	5	v	-	p	r	p	-	n	d	-
ἀγανακτοίη	ἀγανακτέω	6	v	3	s	p	o	a	-	-	-
,	,	7	u	-	-	-	-	-	-	-	-
ἀλλὰ	ἀλλά	8	c	-	-	-	-	-	-	-	-
πάντες	πᾶς	9	a	-	p	-	-	-	m	n	-
ἂν	ἄν1	10	d	-	-	-	-	-	-	-	-
περὶ	περί	11	r	-	-	-	-	-	-	-	-
τῶν	ὁ	12	l	-	p	-	-	-	m	g	-
τὰ	ὁ	13	l	-	p	-	-	-	n	a	-
τοιαῦτα	τοιοῦτος	14	p	-	p	-	-	-	n	a	-
ἐπιτηδευόντων	ἐπιτηδεύω	15	v	-	p	p	p	a	m	g	-
τὰς	ὁ	16	l	-	p	-	-	-	f	a	-
ζημίας	ζημία	17	n	-	p	-	-	-	f	a	-
μικρὰς	σμικρός	18	a	-	p	-	-	-	f	a	-
ἡγοῖσθε	ἡγέομαι	19	v	2	p	p	o	m	-	-	-
.	.	20	u	-	-	-	-	-	-	-	-

καὶ	καί	1	d	-	-	-	-	-	-	-	_
ταῦτα	οὗτος	2	p	-	p	-	-	-	n	n	-
οὐκ	οὐ	3	d	-	-	-	-	-	-	-	-
ἂν	ἄν1	4	d	-	-	-	-	-	-	-	-
εἴη	εἰμί	5	v	3	s	p	o	a	-	-	-
μόνον	μόνος	6	a	-	s	-	-	-	n	a	-
παρ’	παρά	7	r	-	-	-	-	-	-	-	-
ὑμῖν	σύ	8	p	2	p	-	-	-	m	d	-
οὕτως	οὕτως	9	d	-	-	-	-	-	-	-	-
ἐγνωσμένα	γιγνώσκω	10	v	-	p	r	p	-	n	n	-
,	,	11	u	-	-	-	-	-	-	-	-
ἀλλ’	ἀλλά	12	c	-	-	-	-	-	-	-	-
ἐν	ἐν	13	r	-	-	-	-	-	-	-	-
ἁπάσῃ	ἅπας	14	a	-	s	-	-	-	f	d	-
τῇ	ὁ	15	l	-	s	-	-	-	f	d	-
Ἑλλάδι	Ἑλλάς	16	n	-	s	-	-	-	f	d	-
·	·	17	u	-	-	-	-	-	-	-	-

περὶ	περί	1	r	-	-	-	-	-	-	-	-
τούτου	οὗτος	2	a	-	s	-	-	-	n	g	_
γὰρ	γάρ	3	d	-	-	-	-	-	-	-	-
μόνου	μόνος	4	a	-	s	-	-	-	n	g	-
τοῦ	ὁ	5	l	-	s	-	-	-	n	g	-
ἀδικήματος	ἀδίκημα	6	n	-	s	-	-	-	n	g	-
καὶ	καί	7	d	-	-	-	-	-	-	-	_
ἐν	ἐν	8	r	-	-	-	-	-	-	-	-
