form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
ἐπείτε	ἐπεί	1	c	-	-	-	-	-	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
ταῦτα	οὗτος	3	p	-	p	-	-	-	n	a	-
διεκόσμησε	διακοσμέω	4	v	3	s	a	i	a	-	-	-
καὶ	καί	5	c	-	-	-	-	-	-	-	-
ἐκράτυνε	κρατύνω	6	v	3	s	i	i	a	-	-	-
ἑωυτὸν	ἑαυτοῦ	7	p	-	s	-	-	-	m	a	-
τῇ	ὁ	8	l	-	s	-	-	-	f	d	-
τυραννίδι	τυραννίς	9	n	-	s	-	-	-	f	d	-
,	punc1	10	u	-	-	-	-	-	-	-	-
ἦν	εἰμί	11	v	3	s	i	i	a	-	-	-
τὸ	ὁ	12	l	-	s	-	-	-	n	a	-
δίκαιον	δίκαιος	13	a	-	s	-	-	-	n	a	-
φυλάσσων	φυλάσσω	14	v	-	s	p	p	a	m	n	-
χαλεπός	χαλεπός	15	a	-	s	-	-	-	m	n	-
:	punc1	16	u	-	-	-	-	-	-	-	-

καὶ	καί	1	d	-	-	-	-	-	-	-	-
τάς	ὁ	2	l	-	p	-	-	-	f	a	-
τε	τε	3	d	-	-	-	-	-	-	-	-
δίκας	δίκη	4	n	-	p	-	-	-	f	a	-
γράφοντες	γράφω	5	v	-	p	p	p	a	m	n	-
ἔσω	ἔσω	6	d	-	-	-	-	-	-	-	-
παρ᾽	παρά	7	r	-	-	-	-	-	-	-	-
ἐκεῖνον	ἐκεῖνος	8	p	-	s	-	-	-	m	a	-
ἐσπέμπεσκον	εἰσπέμπω	9	v	3	p	i	i	a	-	-	-
,	punc1	10	u	-	-	-	-	-	-	-	-
καὶ	καί	11	c	-	-	-	-	-	-	-	-
ἐκεῖνος	ἐκεῖνος	12	p	-	s	-	-	-	m	n	-
διακρίνων	διακρίνω	13	v	-	s	p	p	a	m	n	-
τὰς	ὁ	14	l	-	p	-	-	-	f	a	-
ἐσφερομένας	εἰσφέρω	15	v	-	p	p	p	e	f	a	-
ἐκπέμπεσκε	ἐκπέμπω	16	v	3	s	i	i	a	-	-	-
.	punc1	17	u	-	-	-	-	-	-	-	-

ταῦτα	οὗτος	1	p	-	p	-	-	-	n	a	-
μὲν	μέν	2	d	-	-	-	-	-	-	-	-
κατὰ	κατά	3	r	-	-	-	-	-	-	-	-
τὰς	ὁ	4	l	-	p	-	-	-	f	a	-
δίκας	δίκη	5	n	-	p	-	-	-	f	a	-
ἐποίεε	ποιέω	6	v	3	s	i	i	a	-	-	-
,	punc1	7	u	-	-	-	-	-	-	-	-
τάδε	ὅδε	8	p	-	p	-	-	-	n	n	-
δὲ	δέ	9	c	-	-	-	-	-	-	-	-
ἄλλα	ἄλλος	10	a	-	p	-	-	-	n	n	-
ἐκεκοσμέατό	κοσμέω	11	v	3	p	l	i	e	-	-	-
οἱ	ἕ	12	p	-	s	-	-	-	m	d	-
:	punc1	13	u	-	-	-	-	-	-	-	-

εἴ	εἰ	1	c	-	-	-	-	-	-	-	-
τινα	τις	2	p	-	s	-	-	-	m	a	-
πυνθάνοιτο	πυνθάνομαι	3	v	3	s	p	o	e	-	-	-
ὑβρίζοντα	ὑβρίζω	4	v	-	s	p	p	a	m	a	-
,	punc1	5	u	-	-	-	-	-	-	-	-
τοῦτον	οὗτος	6	p	-	s	-	-	-	m	a	-
ὅκως	ὅπως	7	c	-	-	-	-	-	-	-	-
μεταπέμψαιτο	μεταπέμπω	8	v	3	s	a	o	m	-	-	-
κατ᾽	κατά	9	r	-	-	-	-	-	-	-	-
ἀξίην	ἀξία	10	n	-	s	-	-	-	f	a	-
ἑκάστου	ἕκαστος	11	a	-	s	-	-	-	n	g	-
ἀδικήματος	ἀδίκημα	12	n	-	s	-	-	-	n	g	-
ἐδικαίευ	δικαιόω	13	v	3	s	i	i	a	-	-	-
