form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
Ὁ	ὁ	1	l	-	s	-	-	-	m	n	-
πάντα	πᾶς	2	a	-	p	-	-	-	n	a	-
βιωφελέστατος	βιωφελής	3	a	-	s	-	-	-	m	n	s
Αἴσωπος	Αἴσωπος	4	n	-	s	-	-	-	m	n	-
,	,	5	u	-	-	-	-	-	-	-	-
ὁ	ὁ	6	l	-	s	-	-	-	m	n	-
λογοποιός	λογοποιός	7	n	-	s	-	-	-	m	n	-
,	,	8	u	-	-	-	-	-	-	-	-
τῇ	ὁ	9	l	-	s	-	-	-	f	d	-
μὲν	μέν	10	d	-	-	-	-	-	-	-	-
τύχῃ	τύχη	11	n	-	s	-	-	-	f	d	-
ἦν	εἰμί	12	v	3	s	i	i	a	-	-	-
δοῦλος	δοῦλος	13	a	-	s	-	-	-	m	n	-
,	,	14	u	-	-	-	-	-	-	-	-
τῷ	ὁ	15	l	-	s	-	-	-	n	d	-
δὲ	δέ	16	d	-	-	-	-	-	-	-	-
γένει	γένος	17	n	-	s	-	-	-	n	d	-
Φρὺξ	Φρύξ	18	n	-	s	-	-	-	m	n	-
τῆς	ὁ	19	l	-	s	-	-	-	f	g	-
Φρυγίας	φρυγία	20	n	-	s	-	-	-	f	g	-
·	·	21	u	-	-	-	-	-	-	-	-

κακοπινὴς	κακοπινής	1	a	-	s	-	-	-	m	n	-
τὸ	ὁ	2	l	-	s	-	-	-	n	n	-
ἰδέσθαι	εἶδον	3	v	-	-	a	n	m	-	-	-
,	,	4	u	-	-	-	-	-	-	-	-
εἰς	εἰς	5	r	-	-	-	-	-	-	-	-
ὑπηρεσίαν	ὑπηρεσία	6	n	-	s	-	-	-	f	a	-
σαπρός	σαπρός	7	a	-	s	-	-	-	m	n	-
,	,	8	u	-	-	-	-	-	-	-	-
προγάστωρ	προγάστωρ	9	n	-	s	-	-	-	m	n	-
,	,	10	u	-	-	-	-	-	-	-	-
προκέφαλος	προκέφαλος	11	a	-	s	-	-	-	m	n	-
,	,	12	u	-	-	-	-	-	-	-	-
σιμός	σιμός	13	a	-	s	-	-	-	m	n	-
,	,	14	u	-	-	-	-	-	-	-	-
λόρδος	σόρδος	15	n	-	s	-	-	-	m	n	-
,	,	16	u	-	-	-	-	-	-	-	-
μέλας	μέλας	17	a	-	s	-	-	-	m	n	-
,	,	18	u	-	-	-	-	-	-	-	-
κολοβός	κολοβός	19	a	-	s	-	-	-	m	n	-
,	,	20	u	-	-	-	-	-	-	-	-
βλαισός	βλαισός	21	a	-	s	-	-	-	m	n	-
,	,	22	u	-	-	-	-	-	-	-	-
