form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
τὸ	ὁ	1	l	-	s	-	-	-	n	n	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
τεῖχος	τεῖχος	3	n	-	s	-	-	-	n	n	-
ἦν	εἰμί	4	v	3	s	i	i	a	-	-	-
τῶν	ὁ	5	l	-	p	-	-	-	m	g	-
Πελοποννησίων	Πελοποννήσιοι	6	n	-	p	-	-	-	m	g	-
τοιόνδε	τοιόσδε	7	a	-	s	-	-	-	n	n	_
τῇ	ὁ	8	l	-	s	-	-	-	f	d	-
οἰκοδομήσει	οἰκοδόμησις	9	n	-	s	-	-	-	f	d	-
.	punc1	10	u	-	-	-	-	-	-	-	-

εἶχε	ἔχω	1	v	3	s	i	i	a	-	-	-
μὲν	μέν	2	d	-	-	-	-	-	-	-	-
δύο	δύο	3	a	-	_	-	-	-	_	_	_
τοὺς	ὁ	4	l	-	p	-	-	-	m	a	-
περιβόλους	περίβολος	5	a	-	p	-	-	-	m	a	-
,	punc1	6	u	-	-	-	-	-	-	-	-
πρός	πρός	7	r	-	-	-	-	-	-	-	-
τε	τε	8	d	-	-	-	-	-	-	-	-
Πλαταιῶν	Πλάταια	9	n	-	p	-	-	-	f	g	-
καὶ	καί	10	c	-	-	-	-	-	-	-	-
εἴ	εἰ	11	c	-	-	-	-	-	-	-	-
τις	τις	12	p	-	s	-	-	-	m	n	-
ἔξωθεν	ἔξωθεν	13	d	-	-	-	-	-	-	-	-
ἀπ᾽	ἀπό	14	r	-	-	-	-	-	-	-	-
Ἀθηνῶν	Ἀθῆναι	15	n	-	p	-	-	-	f	g	-
ἐπίοι	ἔπειμι2	16	v	3	s	p	o	a	-	-	-
,	punc1	17	u	-	-	-	-	-	-	-	-
διεῖχον	διέχω	18	v	3	p	i	i	a	-	-	-
δὲ	δέ	19	c	-	-	-	-	-	-	-	-
οἱ	ὁ	20	l	-	p	-	-	-	m	n	-
περίβολοι	περίβολος	21	a	-	p	-	-	-	m	n	-
ἑκκαίδεκα	ἑκκαίδεκα	22	a	-	_	-	-	-	_	_	_
πόδας	πούς	23	n	-	p	-	-	-	m	a	-
μάλιστα	μάλιστα	24	d	-	-	-	-	-	-	-	-
ἀπ᾽	ἀπό	25	r	-	-	-	-	-	-	-	-
ἀλλήλων	ἀλλήλων	26	p	-	p	-	-	-	m	g	-
.	punc1	27	u	-	-	-	-	-	-	-	-

τὸ	ὁ	1	l	-	s	-	-	-	n	n	-
οὖν	οὖν	2	d	-	-	-	-	-	-	-	-
μεταξὺ	μεταξύ	3	d	-	-	-	-	-	-	-	-
τοῦτο	οὗτος	4	p	-	s	-	-	-	n	n	-
[	punc1	5	u	-	-	-	-	-	-	-	-
οἱ	ὁ	6	l	-	p	-	-	-	m	n	-
ἑκκαίδεκα	ἑκκαίδεκα	7	a	-	_	-	-	-	_	_	_
πόδες	πούς	8	n	-	p	-	-	-	m	n	-
]	punc1	9	u	-	-	-	-	-	-	-	-
τοῖς	ὁ	10	l	-	p	-	-	-	m	d	-
φύλαξιν	φύλαξ	11	n	-	p	-	-	-	m	d	-
οἰκήματα	οἴκημα	12	n	-	p	-	-	-	n	n	-
διανενεμημένα	διανέμω	13	v	-	p	r	p	e	n	n	-
ᾠκοδόμητο	οἰκοδομέω	14	v	3	s	l	i	e	-	-	-
,	punc1	15	u	-	-	-	-	-	-	-	-
καὶ	καί	16	c	-	-	-	-	-	-	-	-
ἦν	εἰμί	17	v	3	s	i	i	a	-	-	-
ξυνεχῆ	συνεχής	18	a	-	p	-	-	-	n	n	-
ὥστε	ὥστε	19	c	-	-	-	-	-	-	-	-
ἓν	εἷς	20	a	-	s	-	-	-	n	a	_
φαίνεσθαι	φαίνω	21	v	-	-	p	n	e	-	-	-
τεῖχος	τεῖχος	22	n	-	s	-	-	-	n	a	-
παχὺ	παχύς	23	a	-	s	-	-	-	n	a	-
ἐπάλξεις	ἔπαλξις	24	n	-	p	-	-	-	f	a	-
ἔχον	ἔχω	25	v	-	s	p	p	a	n	a	-
ἀμφοτέρωθεν	ἀμφοτέρωθεν	26	d	-	-	-	-	-	-	-	-
.	punc1	27	u	-	-	-	-	-	-	-	-

διὰ	διά	1	r	-	-	-	-	-	-	-	-
δέκα	δέκα	2	a	-	_	-	-	-	_	_	_
δὲ	δέ	3	d	-	-	-	-	-	-	-	-
ἐπάλξεων	ἔπαλξις	4	n	-	p	-	-	-	f	g	-
πύργοι	πύργος	5	n	-	p	-	-	-	m	n	-
ἦσαν	εἰμί	6	v	3	p	i	i	a	-	-	-
μεγάλοι	μέγας	7	a	-	p	-	-	-	m	n	-
καὶ	καί	8	c	-	-	-	-	-	-	-	-
ἰσοπλατεῖς	ἰσοπλατής	9	a	-	p	-	-	-	m	n	-
τῷ	ὁ	10	l	-	s	-	-	-	n	d	-
τείχει	τεῖχος	11	n	-	s	-	-	-	n	d	-
,	punc1	12	u	-	-	-	-	-	-	-	-
διήκοντες	διήκω	13	v	-	p	p	p	a	m	n	-
ἔς	εἰς	14	r	-	-	-	-	-	-	-	-
τε	τε	15	d	-	-	-	-	-	-	-	-
τὸ	ὁ	16	l	-	s	-	-	-	n	a	-
ἔσω	ἔσω	17	d	-	-	-	-	-	-	-	_
μέτωπον	μέτωπον	18	n	-	s	-	-	-	n	a	-
αὐτοῦ	αὐτός	19	p	-	s	-	-	-	n	g	-
καὶ	καί	20	c	-	-	-	-	-	-	-	-
οἱ	ὁ	21	l	-	p	-	-	-	m	n	-
αὐτοὶ	αὐτός	22	p	-	p	-	-	-	m	n	-
καὶ	καί	23	d	-	-	-	-	-	-	-	-
τὸ	ὁ	24	l	-	s	-	-	-	n	a	-
ἔξω	ἔξω	25	d	-	-	-	-	-	-	-	-
,	punc1	26	u	-	-	-	-	-	-	-	-
ὥστε	ὥστε	27	c	-	-	-	-	-	-	-	-
πάροδον	πάροδος	28	n	-	s	-	-	-	f	a	-
μὴ	μή	29	d	-	-	-	-	-	-	-	-
εἶναι	εἰμί	30	v	-	-	p	n	a	-	-	-
παρὰ	παρά	31	r	-	-	-	-	-	-	-	-
πύργον	πύργος	32	n	-	s	-	-	-	m	a	-
,	punc1	33	u	-	-	-	-	-	-	-	-
ἀλλὰ	ἀλλά	34	c	-	-	-	-	-	-	-	-
δι᾽	διά	35	r	-	-	-	-	-	-	-	-
αὐτῶν	αὐτός	36	p	-	p	-	-	-	n	g	-
μέσων	μέσος	37	a	-	p	-	-	-	n	g	-
διῇσαν	δίειμι	38	v	3	p	i	i	a	-	-	-
.	punc1	39	u	-	-	-	-	-	-	-	-

τὰς	ὁ	1	l	-	p	-	-	-	f	a	-
οὖν	οὖν	2	d	-	-	-	-	-	-	-	-
νύκτας	νύξ	3	n	-	p	-	-	-	f	a	-
,	punc1	4	u	-	-	-	-	-	-	-	-
ὁπότε	ὁπότε	5	c	-	-	-	-	-	-	-	-
χειμὼν	χειμών	6	n	-	s	-	-	-	m	n	-
εἴη	εἰμί	7	v	3	s	p	o	a	-	-	-
νοτερός	νοτερός	8	a	-	s	-	-	-	m	n	-
,	punc1	9	u	-	-	-	-	-	-	-	-
τὰς	ὁ	10	l	-	p	-	-	-	f	a	-
μὲν	μέν	11	d	-	-	-	-	-	-	-	-
ἐπάλξεις	ἔπαλξις	12	n	-	p	-	-	-	f	a	-
ἀπέλειπον	ἀπολιμπάνω	13	v	3	p	i	i	a	-	-	-
,	punc1	14	u	-	-	-	-	-	-	-	-
ἐκ	ἐκ	15	r	-	-	-	-	-	-	-	-
δὲ	δέ	16	c	-	-	-	-	-	-	-	-
τῶν	ὁ	17	l	-	p	-	-	-	m	g	-
πύργων	πύργος	18	n	-	p	-	-	-	m	g	-
ὄντων	εἰμί	19	v	-	p	p	p	a	m	g	-
δι᾽	διά	20	r	-	-	-	-	-	-	-	-
ὀλίγου	ὀλίγος	21	a	-	s	-	-	-	n	g	-
καὶ	καί	22	c	-	-	-	-	-	-	-	-
ἄνωθεν	ἄνωθεν	23	d	-	-	-	-	-	-	-	-
στεγανῶν	στεγανός	24	a	-	p	-	-	-	m	g	-
τὴν	ὁ	25	l	-	s	-	-	-	f	a	-
φυλακὴν	φυλακή	26	n	-	s	-	-	-	f	a	-
ἐποιοῦντο	ποιέω	27	v	3	p	i	i	e	-	-	-
.	punc1	28	u	-	-	-	-	-	-	-	-

τὸ	ὁ	1	l	-	s	-	-	-	n	n	-
μὲν	μέν	2	d	-	-	-	-	-	-	-	-
οὖν	οὖν	3	d	-	-	-	-	-	-	-	-
τεῖχος	τεῖχος	4	n	-	s	-	-	-	n	n	-
ᾧ	ὅς	5	p	-	s	-	-	-	n	d	-
